Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202110S,TSG,2021-06-30T07:58:00Z,-148.5037,58.7877,281.49,10.7768,3.5755,31.9311,1488.882,2.776,10.5424,0.39,4.08,10.16
SKQ202110S,TSG,2021-06-30T07:59:00Z,-148.5029,58.7862,278.76,10.7456,3.5723,31.9266,1488.766,2.771,10.5279,0.39,4.13,10.05
SKQ202110S,TSG,2021-06-30T08:00:00Z,-148.502,58.7848,280.22,10.7337,3.5713,31.9264,1488.724,2.768,10.5182,0.39,4.09,9.98
SKQ202110S,TSG,2021-06-30T08:01:00Z,-148.501,58.7833,280.62,10.7234,3.5703,31.9256,1488.686,2.769,10.4981,0.39,4.11,9.92
SKQ202110S,TSG,2021-06-30T08:02:00Z,-148.5,58.7818,279.98,10.7026,3.5683,31.9242,1488.61,2.767,10.4734,0.39,4.08,9.85
SKQ202110S,TSG,2021-06-30T08:03:00Z,-148.4991,58.7803,279.14,10.6799,3.5662,31.9228,1488.528,2.763,10.444,0.39,4.09,9.74
SKQ202110S,TSG,2021-06-30T08:04:00Z,-148.4981,58.7788,278.9,10.6546,3.564,31.9232,1488.438,2.757,10.4551,0.38,4.09,9.69
SKQ202110S,TSG,2021-06-30T08:05:00Z,-148.497,58.7773,279.18,10.6629,3.5648,31.9244,1488.469,2.748,10.4876,0.37,3.95,9.99
SKQ202110S,TSG,2021-06-30T08:06:00Z,-148.4959,58.7758,277.67,10.6876,3.5664,31.9178,1488.549,2.739,10.4886,0.37,3.89,10.28
SKQ202110S,TSG,2021-06-30T08:07:00Z,-148.4947,58.7743,278.77,10.6867,3.5656,31.9105,1488.537,2.739,10.4877,0.37,3.89,10.23
SKQ202110S,TSG,2021-06-30T08:08:00Z,-148.4935,58.7728,277.93,10.6867,3.5649,31.9042,1488.53,2.739,10.494,0.37,3.92,10.13
SKQ202110S,TSG,2021-06-30T08:09:00Z,-148.4923,58.7714,278.63,10.6925,3.5647,31.8969,1488.542,2.739,10.4984,0.37,3.91,9.93
SKQ202110S,TSG,2021-06-30T08:10:00Z,-148.491,58.7699,279.2,10.6972,3.5646,31.8922,1488.553,2.738,10.5117,0.37,3.9,9.84
SKQ202110S,TSG,2021-06-30T08:11:00Z,-148.4898,58.7684,280.33,10.7101,3.5656,31.8904,1488.596,2.728,10.5318,0.37,3.92,10.06
SKQ202110S,TSG,2021-06-30T08:12:00Z,-148.4886,58.767,282.59,10.7296,3.5674,31.8911,1488.667,2.734,10.5375,0.37,3.89,10.18
SKQ202110S,TSG,2021-06-30T08:13:00Z,-148.4874,58.7656,284.31,10.7336,3.5677,31.8911,1488.681,2.736,10.5366,0.37,3.89,10.21
SKQ202110S,TSG,2021-06-30T08:14:00Z,-148.4862,58.7641,285.03,10.7345,3.5677,31.8903,1488.683,2.732,10.5377,0.37,3.89,10.2
SKQ202110S,TSG,2021-06-30T08:15:00Z,-148.485,58.7627,284.68,10.7335,3.5675,31.8895,1488.678,2.724,10.5061,0.37,3.91,10.15
SKQ202110S,TSG,2021-06-30T08:16:00Z,-148.4838,58.7613,286.57,10.7033,3.5641,31.882,1488.562,2.723,10.4807,0.37,3.91,10.11
SKQ202110S,TSG,2021-06-30T08:17:00Z,-148.4825,58.7599,286.91,10.6817,3.5617,31.8763,1488.478,2.717,10.4852,0.37,3.91,10.15
SKQ202110S,TSG,2021-06-30T08:18:00Z,-148.4812,58.7585,287.31,10.6864,3.562,31.8756,1488.494,2.706,10.4928,0.37,3.92,10.27
SKQ202110S,TSG,2021-06-30T08:19:00Z,-148.4798,58.7571,287.32,10.6916,3.5624,31.8754,1488.512,2.691,10.4962,0.37,3.89,10.33
SKQ202110S,TSG,2021-06-30T08:20:00Z,-148.4785,58.7556,286.87,10.6947,3.5627,31.8752,1488.523,2.671,10.4965,0.37,3.91,10.37
SKQ202110S,TSG,2021-06-30T08:21:00Z,-148.4771,58.7542,286.31,10.6948,3.5628,31.8762,1488.524,2.659,10.4917,0.37,3.93,10.36
SKQ202110S,TSG,2021-06-30T08:22:00Z,-148.4757,58.7527,285.48,10.6911,3.5626,31.8775,1488.513,2.653,10.4863,0.37,3.93,10.37
SKQ202110S,TSG,2021-06-30T08:23:00Z,-148.4744,58.7512,286.05,10.685,3.5622,31.8789,1488.493,2.645,10.4847,0.37,3.92,10.38
SKQ202110S,TSG,2021-06-30T08:24:00Z,-148.473,58.7497,285.26,10.6866,3.5624,31.8795,1488.499,2.637,10.5043,0.37,3.89,10.4
SKQ202110S,TSG,2021-06-30T08:25:00Z,-148.4716,58.7483,286.14,10.7037,3.5638,31.8787,1488.559,2.628,10.5193,0.37,3.89,10.39
SKQ202110S,TSG,2021-06-30T08:26:00Z,-148.4702,58.7468,286.05,10.7166,3.565,31.8785,1488.605,2.626,10.5312,0.37,3.91,10.37
SKQ202110S,TSG,2021-06-30T08:27:00Z,-148.4688,58.7454,286.84,10.7301,3.5662,31.8796,1488.654,2.626,10.5403,0.37,3.91,10.4
SKQ202110S,TSG,2021-06-30T08:28:00Z,-148.4674,58.7439,286.94,10.7384,3.5672,31.8817,1488.686,2.627,10.5528,0.37,3.93,10.41
SKQ202110S,TSG,2021-06-30T08:29:00Z,-148.4659,58.7425,285.03,10.7494,3.5683,31.8833,1488.728,2.629,10.5605,0.37,3.94,10.43
SKQ202110S,TSG,2021-06-30T08:30:00Z,-148.4645,58.7411,284.94,10.7571,3.5691,31.8842,1488.756,2.632,10.5671,0.36,3.88,10.43
SKQ202110S,TSG,2021-06-30T08:31:00Z,-148.4631,58.7397,284.28,10.7638,3.5697,31.8845,1488.78,2.614,10.5713,0.37,3.92,10.41
SKQ202110S,TSG,2021-06-30T08:32:00Z,-148.4617,58.7383,284.88,10.7671,3.57,31.8847,1488.792,2.604,10.5752,0.37,3.88,10.37
SKQ202110S,TSG,2021-06-30T08:33:00Z,-148.4603,58.7369,283.94,10.7714,3.5704,31.8844,1488.807,2.595,10.5783,0.37,3.96,10.35
SKQ202110S,TSG,2021-06-30T08:34:00Z,-148.4589,58.7355,283.82,10.7745,3.5706,31.884,1488.817,2.585,10.5801,0.37,3.92,10.31
SKQ202110S,TSG,2021-06-30T08:35:00Z,-148.4574,58.7342,283.82,10.7782,3.5709,31.8837,1488.83,2.574,10.5854,0.37,3.94,10.27
SKQ202110S,TSG,2021-06-30T08:36:00Z,-148.456,58.7328,284.04,10.7815,3.5712,31.8834,1488.841,2.566,10.5912,0.37,3.89,10.23
SKQ202110S,TSG,2021-06-30T08:37:00Z,-148.4547,58.7315,284.15,10.7881,3.5718,31.8836,1488.865,2.562,10.5918,0.36,3.89,10.2
SKQ202110S,TSG,2021-06-30T08:38:00Z,-148.4533,58.7301,282.49,10.787,3.5718,31.8846,1488.863,2.556,10.5876,0.37,3.89,10.17
SKQ202110S,TSG,2021-06-30T08:39:00Z,-148.4519,58.7287,282.98,10.7843,3.5716,31.885,1488.853,2.545,10.5783,0.37,3.89,10.13
SKQ202110S,TSG,2021-06-30T08:40:00Z,-148.4505,58.7274,283.29,10.7752,3.5708,31.8857,1488.822,2.531,10.5691,0.37,3.9,10.1
SKQ202110S,TSG,2021-06-30T08:41:00Z,-148.449,58.726,283.03,10.7678,3.5702,31.8857,1488.796,2.51,10.5559,0.37,3.88,10.03
SKQ202110S,TSG,2021-06-30T08:42:00Z,-148.4477,58.7247,282.89,10.7548,3.569,31.8853,1488.749,2.489,10.533,0.37,3.91,9.99
SKQ202110S,TSG,2021-06-30T08:43:00Z,-148.4463,58.7233,282.8,10.7318,3.567,31.8852,1488.667,2.47,10.5195,0.37,3.88,9.95
SKQ202110S,TSG,2021-06-30T08:44:00Z,-148.4448,58.722,282.63,10.7185,3.5658,31.8851,1488.62,2.454,10.5192,0.37,3.91,9.9
SKQ202110S,TSG,2021-06-30T08:45:00Z,-148.4434,58.7206,281.56,10.7193,3.5658,31.8847,1488.622,2.441,10.521,0.36,3.89,9.86
SKQ202110S,TSG,2021-06-30T08:46:00Z,-148.442,58.7193,281.1,10.7199,3.5658,31.8839,1488.623,2.423,10.5127,0.37,3.94,9.84
SKQ202110S,TSG,2021-06-30T08:47:00Z,-148.4406,58.7179,281.41,10.7103,3.5648,31.8825,1488.587,2.403,10.4912,0.37,3.9,9.84
SKQ202110S,TSG,2021-06-30T08:48:00Z,-148.4392,58.7165,281.02,10.6896,3.563,31.8827,1488.514,2.382,10.4751,0.37,3.88,9.85
SKQ202110S,TSG,2021-06-30T08:49:00Z,-148.4378,58.7151,280.84,10.678,3.562,31.8829,1488.473,2.36,10.4754,0.37,3.9,9.85
SKQ202110S,TSG,2021-06-30T08:50:00Z,-148.4364,58.7136,280.96,10.6756,3.5617,31.8822,1488.464,2.338,10.4808,0.37,3.9,9.82
SKQ202110S,TSG,2021-06-30T08:51:00Z,-148.435,58.7122,278.72,10.6801,3.5621,31.8822,1488.48,2.314,10.487,0.37,3.95,9.82
SKQ202110S,TSG,2021-06-30T08:52:00Z,-148.4336,58.7108,276.26,10.6867,3.5628,31.8836,1488.505,2.311,10.5016,0.37,3.91,9.82
SKQ202110S,TSG,2021-06-30T08:53:00Z,-148.4322,58.7094,276.95,10.6996,3.5641,31.8844,1488.552,2.307,10.5177,0.37,3.91,9.83
SKQ202110S,TSG,2021-06-30T08:54:00Z,-148.4309,58.7081,276.02,10.7173,3.5657,31.8852,1488.616,2.302,10.5339,0.37,3.9,9.84
SKQ202110S,TSG,2021-06-30T08:55:00Z,-148.4296,58.7067,273.76,10.7301,3.5669,31.8861,1488.662,2.295,10.5408,0.37,3.93,9.86
SKQ202110S,TSG,2021-06-30T08:56:00Z,-148.4283,58.7054,273.29,10.7349,3.5675,31.8882,1488.682,2.287,10.5232,0.37,3.87,9.97
SKQ202110S,TSG,2021-06-30T08:57:00Z,-148.4269,58.704,272.32,10.7188,3.5663,31.8898,1488.627,2.283,10.4943,0.39,4.13,10.12
SKQ202110S,TSG,2021-06-30T08:58:00Z,-148.4256,58.7027,271.41,10.6976,3.5643,31.8882,1488.549,2.276,10.464,0.38,4.08,10.06
SKQ202110S,TSG,2021-06-30T08:59:00Z,-148.4242,58.7013,270.86,10.6678,3.5613,31.8849,1488.439,2.268,10.4428,0.39,4.12,9.99
SKQ202110S,TSG,2021-06-30T09:00:00Z,-148.4229,58.6999,271.84,10.6503,3.5597,31.8843,1488.376,2.258,10.4598,0.39,4.1,9.96
SKQ202110S,TSG,2021-06-30T09:01:00Z,-148.4215,58.6986,269.61,10.6658,3.5614,31.8871,1488.434,2.249,10.4539,0.39,4.07,10.01
SKQ202110S,TSG,2021-06-30T09:02:00Z,-148.4202,58.6973,268.37,10.6616,3.5608,31.8856,1488.418,2.236,10.456,0.39,4.14,9.98
SKQ202110S,TSG,2021-06-30T09:03:00Z,-148.4189,58.6959,269.2,10.6615,3.5609,31.8861,1488.418,2.226,10.4412,0.39,4.09,9.99
SKQ202110S,TSG,2021-06-30T09:04:00Z,-148.4176,58.6946,269.99,10.647,3.5593,31.8827,1488.362,2.22,10.406,0.39,4.11,9.9
SKQ202110S,TSG,2021-06-30T09:05:00Z,-148.4163,58.6933,269.75,10.6152,3.5561,31.8788,1488.244,2.217,10.4061,0.37,3.91,9.78
SKQ202110S,TSG,2021-06-30T09:06:00Z,-148.415,58.692,269.37,10.6098,3.5561,31.8839,1488.231,2.208,10.4222,0.37,3.92,9.87
SKQ202110S,TSG,2021-06-30T09:07:00Z,-148.4138,58.6907,269.46,10.6217,3.5574,31.8864,1488.276,2.193,10.4371,0.37,3.93,9.92
SKQ202110S,TSG,2021-06-30T09:08:00Z,-148.4125,58.6893,269.16,10.636,3.5588,31.8874,1488.329,2.179,10.4428,0.37,3.91,9.95
SKQ202110S,TSG,2021-06-30T09:09:00Z,-148.4112,58.6879,267.71,10.6394,3.559,31.8872,1488.341,2.165,10.4226,0.37,3.89,9.96
SKQ202110S,TSG,2021-06-30T09:10:00Z,-148.41,58.6865,268.06,10.6179,3.5569,31.8842,1488.26,2.151,10.3649,0.37,3.89,9.9
SKQ202110S,TSG,2021-06-30T09:11:00Z,-148.4087,58.6852,267.86,10.5631,3.5515,31.8783,1488.058,2.141,10.2922,0.37,3.91,9.79
SKQ202110S,TSG,2021-06-30T09:12:00Z,-148.4073,58.6838,267.74,10.4961,3.545,31.872,1487.811,2.127,10.3127,0.36,3.88,9.63
SKQ202110S,TSG,2021-06-30T09:13:00Z,-148.406,58.6824,266.69,10.5222,3.548,31.8796,1487.913,2.114,10.3865,0.37,3.92,9.74
SKQ202110S,TSG,2021-06-30T09:14:00Z,-148.4047,58.6809,267.34,10.5854,3.5541,31.8851,1488.145,2.103,10.434,0.36,3.86,9.86
SKQ202110S,TSG,2021-06-30T09:15:00Z,-148.4034,58.6795,266.71,10.6315,3.5584,31.8877,1488.313,2.095,10.4743,0.36,3.87,9.93
SKQ202110S,TSG,2021-06-30T09:16:00Z,-148.402,58.678,267.04,10.6688,3.5619,31.8895,1488.448,2.095,10.5045,0.37,3.87,9.99
SKQ202110S,TSG,2021-06-30T09:17:00Z,-148.4007,58.6766,267.04,10.6976,3.5645,31.8909,1488.552,2.086,10.5132,0.37,3.89,10.08
SKQ202110S,TSG,2021-06-30T09:18:00Z,-148.3993,58.6752,266.32,10.706,3.5653,31.8912,1488.582,2.078,10.5123,0.37,3.93,10.11
SKQ202110S,TSG,2021-06-30T09:19:00Z,-148.3979,58.6738,266.04,10.7065,3.5654,31.8916,1488.585,2.068,10.5086,0.37,3.89,10.07
SKQ202110S,TSG,2021-06-30T09:20:00Z,-148.3964,58.6724,264.65,10.7047,3.5652,31.8914,1488.578,2.058,10.501,0.37,3.92,10.05
SKQ202110S,TSG,2021-06-30T09:21:00Z,-148.3951,58.671,263.93,10.6978,3.5646,31.891,1488.553,2.049,10.4888,0.37,3.93,10.04
SKQ202110S,TSG,2021-06-30T09:22:00Z,-148.3937,58.6696,262.64,10.6872,3.5637,31.8914,1488.516,2.047,10.4894,0.37,3.94,10.09
SKQ202110S,TSG,2021-06-30T09:23:00Z,-148.3923,58.6683,262.95,10.6869,3.5638,31.8925,1488.516,2.046,10.4972,0.37,3.93,10.21
SKQ202110S,TSG,2021-06-30T09:24:00Z,-148.3909,58.6669,263.15,10.6941,3.5644,31.8929,1488.542,2.046,10.498,0.37,3.9,10.3
SKQ202110S,TSG,2021-06-30T09:25:00Z,-148.3896,58.6655,261.95,10.6953,3.5645,31.8928,1488.547,2.046,10.4887,0.37,3.87,10.31
SKQ202110S,TSG,2021-06-30T09:26:00Z,-148.3884,58.6641,261.88,10.6887,3.5638,31.8911,1488.521,2.052,10.4805,0.37,3.89,10.15
SKQ202110S,TSG,2021-06-30T09:27:00Z,-148.387,58.6628,260.78,10.6786,3.5628,31.8907,1488.484,2.057,10.4729,0.37,3.91,10.0
SKQ202110S,TSG,2021-06-30T09:28:00Z,-148.3857,58.6614,260.2,10.6717,3.5622,31.8904,1488.46,2.059,10.4607,0.37,3.94,9.94
SKQ202110S,TSG,2021-06-30T09:29:00Z,-148.3844,58.66,261.36,10.6559,3.5608,31.8896,1488.402,2.06,10.4412,0.37,3.92,9.91
SKQ202110S,TSG,2021-06-30T09:30:00Z,-148.3831,58.6586,259.73,10.6385,3.559,31.887,1488.337,2.058,10.4165,0.37,3.93,9.87
SKQ202110S,TSG,2021-06-30T09:31:00Z,-148.3818,58.6572,260.56,10.6154,3.5567,31.8844,1488.252,2.06,10.4117,0.37,3.92,9.82
SKQ202110S,TSG,2021-06-30T09:32:00Z,-148.3805,58.6558,260.61,10.6125,3.5563,31.8836,1488.24,2.058,10.4127,0.37,3.93,9.8
SKQ202110S,TSG,2021-06-30T09:33:00Z,-148.3792,58.6544,261.07,10.6122,3.5563,31.8837,1488.239,2.054,10.4171,0.37,3.91,9.79
SKQ202110S,TSG,2021-06-30T09:34:00Z,-148.3778,58.653,261.5,10.6161,3.5565,31.8824,1488.252,2.047,10.3955,0.37,3.92,9.76
SKQ202110S,TSG,2021-06-30T09:35:00Z,-148.3765,58.6516,261.12,10.5932,3.5538,31.8757,1488.162,2.038,10.3567,0.37,3.93,9.65
SKQ202110S,TSG,2021-06-30T09:36:00Z,-148.3752,58.6502,260.47,10.5555,3.5497,31.8673,1488.017,2.036,10.3119,0.37,3.9,9.51
SKQ202110S,TSG,2021-06-30T09:37:00Z,-148.374,58.6489,260.56,10.5184,3.546,31.8629,1487.879,2.025,10.2959,0.37,3.88,9.38
SKQ202110S,TSG,2021-06-30T09:38:00Z,-148.3728,58.6476,260.66,10.4965,3.544,31.862,1487.8,2.017,10.2652,0.37,3.91,9.34
SKQ202110S,TSG,2021-06-30T09:39:00Z,-148.3715,58.6463,261.3,10.4674,3.5408,31.8559,1487.688,2.013,10.2581,0.37,3.89,9.24
SKQ202110S,TSG,2021-06-30T09:40:00Z,-148.3703,58.645,261.38,10.4639,3.5404,31.855,1487.675,2.014,10.2716,0.37,3.92,9.15
SKQ202110S,TSG,2021-06-30T09:41:00Z,-148.369,58.6436,262.41,10.4734,3.5416,31.8578,1487.712,2.027,10.2882,0.37,3.9,9.09
SKQ202110S,TSG,2021-06-30T09:42:00Z,-148.3677,58.6423,261.29,10.4858,3.5424,31.8555,1487.754,2.036,10.2925,0.37,3.9,9.06
SKQ202110S,TSG,2021-06-30T09:43:00Z,-148.3664,58.6409,263.18,10.4924,3.5431,31.8565,1487.779,2.042,10.3274,0.37,3.9,8.99
SKQ202110S,TSG,2021-06-30T09:44:00Z,-148.3652,58.6395,263.27,10.5248,3.5463,31.8606,1487.899,2.047,10.3434,0.36,3.88,8.97
SKQ202110S,TSG,2021-06-30T09:45:00Z,-148.3639,58.6382,265.63,10.546,3.5486,31.8641,1487.98,2.049,10.4398,0.37,3.87,8.95
SKQ202110S,TSG,2021-06-30T09:46:00Z,-148.3626,58.6368,269.89,10.6325,3.5576,31.8788,1488.306,2.041,10.4791,0.37,3.91,9.26
SKQ202110S,TSG,2021-06-30T09:47:00Z,-148.3614,58.6354,273.42,10.6723,3.5615,31.8825,1488.452,2.039,10.507,0.37,3.89,9.38
SKQ202110S,TSG,2021-06-30T09:48:00Z,-148.3601,58.6341,282.14,10.6985,3.5642,31.8863,1488.55,2.04,10.5186,0.37,3.92,9.49
SKQ202110S,TSG,2021-06-30T09:49:00Z,-148.3588,58.6328,291.99,10.7118,3.5655,31.8881,1488.6,2.043,10.5271,0.37,3.86,9.55
SKQ202110S,TSG,2021-06-30T09:50:00Z,-148.3576,58.6314,303.67,10.72,3.5665,31.8912,1488.632,2.048,10.5336,0.37,3.9,9.61
SKQ202110S,TSG,2021-06-30T09:51:00Z,-148.3563,58.63,315.39,10.7263,3.5673,31.893,1488.657,2.054,10.5362,0.37,3.92,9.67
SKQ202110S,TSG,2021-06-30T09:52:00Z,-148.355,58.6286,325.09,10.7292,3.5677,31.8948,1488.67,2.061,10.5396,0.37,3.9,9.71
SKQ202110S,TSG,2021-06-30T09:53:00Z,-148.3537,58.6272,337.59,10.7355,3.5684,31.8965,1488.694,2.063,10.5427,0.37,3.88,9.73
SKQ202110S,TSG,2021-06-30T09:54:00Z,-148.3524,58.6258,347.38,10.7371,3.5687,31.8975,1488.701,2.061,10.5438,0.37,3.9,9.73
SKQ202110S,TSG,2021-06-30T09:55:00Z,-148.3511,58.6245,358.31,10.7389,3.5689,31.8982,1488.708,2.056,10.545,0.37,3.87,9.75
SKQ202110S,TSG,2021-06-30T09:56:00Z,-148.3498,58.6231,369.87,10.7421,3.5692,31.8984,1488.719,2.049,10.5489,0.37,3.93,9.76
SKQ202110S,TSG,2021-06-30T09:57:00Z,-148.3485,58.6218,378.73,10.7445,3.5694,31.8982,1488.728,2.032,10.5493,0.38,4.05,9.74
SKQ202110S,TSG,2021-06-30T09:58:00Z,-148.3472,58.6205,391.84,10.7493,3.5698,31.8979,1488.745,2.016,10.5446,0.38,4.07,9.71
SKQ202110S,TSG,2021-06-30T09:59:00Z,-148.3458,58.6192,402.21,10.7472,3.5696,31.8982,1488.738,1.999,10.5391,0.38,4.08,9.72
SKQ202110S,TSG,2021-06-30T10:00:00Z,-148.3445,58.6179,413.54,10.7427,3.5693,31.8986,1488.722,1.985,10.5446,0.39,4.12,9.73
SKQ202110S,TSG,2021-06-30T10:01:00Z,-148.3433,58.6167,421.81,10.7489,3.5698,31.8983,1488.744,1.982,10.5536,0.39,4.1,9.73
SKQ202110S,TSG,2021-06-30T10:02:00Z,-148.342,58.6153,431.95,10.757,3.5703,31.8966,1488.771,1.987,10.5611,0.39,4.12,9.65
SKQ202110S,TSG,2021-06-30T10:03:00Z,-148.3406,58.614,444.1,10.7638,3.5708,31.8953,1488.793,1.988,10.5668,0.38,4.06,9.6
SKQ202110S,TSG,2021-06-30T10:04:00Z,-148.3393,58.6127,456.78,10.7683,3.5713,31.8961,1488.81,1.984,10.5729,0.39,4.1,9.66
SKQ202110S,TSG,2021-06-30T10:05:00Z,-148.3381,58.6113,470.35,10.7757,3.572,31.8967,1488.837,1.976,10.5737,0.38,3.98,9.73
SKQ202110S,TSG,2021-06-30T10:06:00Z,-148.3368,58.61,484.23,10.77,3.5714,31.8961,1488.816,1.992,10.5769,0.37,3.88,9.78
SKQ202110S,TSG,2021-06-30T10:07:00Z,-148.3354,58.6087,493.68,10.7728,3.5713,31.8929,1488.822,2.005,10.5745,0.37,3.87,9.69
SKQ202110S,TSG,2021-06-30T10:08:00Z,-148.3341,58.6073,500.39,10.7679,3.5704,31.8883,1488.799,2.015,10.5532,0.36,3.87,9.48
SKQ202110S,TSG,2021-06-30T10:09:00Z,-148.3327,58.606,NaN,10.7485,3.568,31.8807,1488.721,2.024,10.5095,0.37,3.92,9.18
SKQ202110S,TSG,2021-06-30T10:10:00Z,-148.3313,58.6046,NaN,10.7052,3.563,31.8693,1488.553,2.031,10.4373,0.37,3.91,8.77
SKQ202110S,TSG,2021-06-30T10:11:00Z,-148.3298,58.6032,NaN,10.637,3.5552,31.8506,1488.288,2.036,10.4094,0.37,3.93,8.13
SKQ202110S,TSG,2021-06-30T10:12:00Z,-148.3284,58.6018,NaN,10.6142,3.5525,31.8437,1488.198,2.044,10.4102,0.37,3.9,7.82
SKQ202110S,TSG,2021-06-30T10:13:00Z,-148.327,58.6005,NaN,10.6087,3.5518,31.8421,1488.177,2.048,10.3944,0.37,3.89,7.77
SKQ202110S,TSG,2021-06-30T10:14:00Z,-148.3256,58.5991,NaN,10.5931,3.5502,31.8399,1488.118,2.049,10.3796,0.37,3.89,7.62
SKQ202110S,TSG,2021-06-30T10:15:00Z,-148.3242,58.5977,NaN,10.581,3.5492,31.8401,1488.076,2.048,10.3741,0.37,3.92,7.48
SKQ202110S,TSG,2021-06-30T10:16:00Z,-148.3228,58.5963,NaN,10.5727,3.5484,31.8396,1488.045,2.044,10.3771,0.37,3.89,7.37
SKQ202110S,TSG,2021-06-30T10:17:00Z,-148.3214,58.595,NaN,10.575,3.5488,31.8411,1488.055,2.042,10.3805,0.37,3.88,7.24
SKQ202110S,TSG,2021-06-30T10:18:00Z,-148.32,58.5936,NaN,10.5788,3.5492,31.8416,1488.07,2.044,10.3847,0.37,3.91,7.18
SKQ202110S,TSG,2021-06-30T10:19:00Z,-148.3186,58.5922,NaN,10.5827,3.5495,31.8418,1488.084,2.049,10.3877,0.37,3.87,7.09
SKQ202110S,TSG,2021-06-30T10:20:00Z,-148.3173,58.5908,NaN,10.5862,3.55,31.8429,1488.098,2.058,10.389,0.36,3.9,7.02
SKQ202110S,TSG,2021-06-30T10:21:00Z,-148.3159,58.5895,NaN,10.5864,3.55,31.8438,1488.099,2.064,10.3926,0.36,3.85,7.07
SKQ202110S,TSG,2021-06-30T10:22:00Z,-148.3146,58.5881,NaN,10.5903,3.5505,31.8446,1488.114,2.073,10.3987,0.37,3.9,7.13
SKQ202110S,TSG,2021-06-30T10:23:00Z,-148.3132,58.5868,NaN,10.5964,3.5511,31.8456,1488.137,2.08,10.4081,0.37,3.91,7.21
SKQ202110S,TSG,2021-06-30T10:24:00Z,-148.3119,58.5854,NaN,10.6076,3.552,31.8451,1488.176,2.086,10.413,0.37,3.92,7.34
SKQ202110S,TSG,2021-06-30T10:25:00Z,-148.3107,58.5841,NaN,10.6098,3.5523,31.8455,1488.185,2.091,10.4194,0.36,3.89,7.29
SKQ202110S,TSG,2021-06-30T10:26:00Z,-148.3094,58.5828,NaN,10.6171,3.5531,31.8474,1488.213,2.098,10.4231,0.37,3.9,7.37
SKQ202110S,TSG,2021-06-30T10:27:00Z,-148.308,58.5814,NaN,10.6204,3.5535,31.8485,1488.226,2.099,10.4225,0.37,3.89,7.31
SKQ202110S,TSG,2021-06-30T10:28:00Z,-148.3067,58.5801,793.07,10.619,3.5535,31.8501,1488.223,2.101,10.4173,0.37,3.9,7.15
SKQ202110S,TSG,2021-06-30T10:29:00Z,-148.3054,58.5788,803.1,10.6141,3.5533,31.8519,1488.208,2.104,10.4044,0.37,3.9,7.0
SKQ202110S,TSG,2021-06-30T10:30:00Z,-148.3041,58.5774,812.53,10.6009,3.5522,31.8521,1488.161,2.107,10.3886,0.37,3.91,7.03
SKQ202110S,TSG,2021-06-30T10:31:00Z,-148.3028,58.576,NaN,10.586,3.5507,31.8507,1488.106,2.113,10.3784,0.37,3.88,7.12
SKQ202110S,TSG,2021-06-30T10:32:00Z,-148.3014,58.5747,NaN,10.5784,3.5501,31.8517,1488.08,2.124,10.385,0.37,3.89,7.34
SKQ202110S,TSG,2021-06-30T10:33:00Z,-148.3001,58.5733,NaN,10.5848,3.551,31.8552,1488.107,2.135,10.4103,0.36,3.89,7.64
SKQ202110S,TSG,2021-06-30T10:34:00Z,-148.2988,58.5719,NaN,10.6096,3.5538,31.8605,1488.202,2.146,10.4273,0.37,3.93,7.93
SKQ202110S,TSG,2021-06-30T10:35:00Z,-148.2975,58.5705,NaN,10.6237,3.5551,31.8618,1488.254,2.157,10.4373,0.37,3.91,8.01
SKQ202110S,TSG,2021-06-30T10:36:00Z,-148.2961,58.5692,NaN,10.6337,3.556,31.8619,1488.29,2.166,10.4495,0.37,3.91,8.05
SKQ202110S,TSG,2021-06-30T10:37:00Z,-148.2948,58.5678,NaN,10.6446,3.557,31.8627,1488.33,2.17,10.4528,0.37,3.89,8.07
SKQ202110S,TSG,2021-06-30T10:38:00Z,-148.2935,58.5664,NaN,10.6469,3.5572,31.8624,1488.337,2.176,10.4575,0.37,3.93,8.06
SKQ202110S,TSG,2021-06-30T10:39:00Z,-148.2922,58.565,NaN,10.6528,3.5579,31.8643,1488.361,2.182,10.4656,0.37,3.94,8.12
SKQ202110S,TSG,2021-06-30T10:40:00Z,-148.2909,58.5636,NaN,10.6605,3.5588,31.8662,1488.39,2.188,10.4665,0.37,3.92,8.19
SKQ202110S,TSG,2021-06-30T10:41:00Z,-148.2895,58.5622,NaN,10.6609,3.5588,31.8654,1488.391,2.177,10.4625,0.37,3.88,8.19
SKQ202110S,TSG,2021-06-30T10:42:00Z,-148.2883,58.5608,NaN,10.6576,3.5583,31.8641,1488.377,2.164,10.4577,0.37,3.93,8.2
SKQ202110S,TSG,2021-06-30T10:43:00Z,-148.287,58.5595,NaN,10.6538,3.558,31.8638,1488.364,2.153,10.4534,0.36,3.87,8.23
SKQ202110S,TSG,2021-06-30T10:44:00Z,-148.2857,58.5582,NaN,10.6499,3.5577,31.8647,1488.351,2.144,10.4473,0.37,3.91,8.27
