Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
TGX201909,KOD5,B,2019-09-22T17:19:32,-150.7582,57.7832,87,65,14.3,8,11.255,11.2684,3.5422,3.5431,2.4054,0,0.1026,1.3051,4.3044,1.1447,4.9032,1.8604,0.174,0.3659,91.2582,253.575,6.47,98.06,10.0062,1.1447,31.186,31.1829,23.7626,23.7579
TGX201909,KOD5,B,2019-09-22T17:20:20,-150.7582,57.7832,87,65,9.95,9,11.2549,11.2545,3.5379,3.538,2.4235,0,0.1163,1.3056,4.2746,1.1162,4.4212,2.1213,0.2082,0.3937,90.6272,256.027,11.9,88.42,10.0102,1.1162,31.1453,31.1468,23.731,23.7323
TGX201909,KOD5,B,2019-09-22T17:21:14,-150.7582,57.7832,87,65,8.03,10,11.2533,11.2531,3.5377,3.5378,2.4274,0,0.119,1.2812,4.2705,1.1459,4.9135,2.1886,0.2151,0.3976,90.5384,256.445,13.9,98.27,9.8122,1.1459,31.1458,31.1474,23.7317,23.733
TGX201909,KOD5,B,2019-09-22T17:22:16,-150.7582,57.7832,87,65,5.39,11,11.2492,11.2491,3.5371,3.5373,2.4285,0,0.1195,1.3618,4.2659,1.076,4.9126,2.3322,0.216,0.4018,90.4423,256.408,19.4,98.25,10.4661,1.076,31.1445,31.1463,23.7314,23.7327
TGX201909,KOD5,B,2019-09-22T17:22:17,-150.7582,57.7832,87,65,5.7,12,11.2491,11.2487,3.5371,3.5372,2.4273,0,0.1188,1.3251,4.271,1.1468,4.9125,2.298,0.2144,0.3971,90.5496,256.102,17.9,98.25,10.1682,1.1468,31.1444,31.1459,23.7313,23.7325
TGX201909,KOD5,B,2019-09-22T17:23:37,-150.7582,57.7832,87,65,2.18,13,11.2469,11.2482,3.5367,3.5369,2.4298,0,0.1124,1.2998,4.2576,1.0755,4.6839,3.0374,0.1985,0.4096,90.2669,256.709,103.0,93.68,9.9635,1.0755,31.1436,31.1447,23.7311,23.7317
TGX201909,KOD5,B,2019-09-22T17:23:46,-150.7582,57.7832,87,65,2.21,14,11.2509,11.2503,3.537,3.5371,2.4316,0,0.1162,1.2612,4.2518,1.0017,3.2253,3.0458,0.2079,0.4152,90.1419,256.849,108.0,64.51,9.6507,1.0017,31.143,31.1446,23.7299,23.7312
TGX201909,KOD5,B,2019-09-22T18:03:04,-150.759,57.7833,87,66,86.24,1,8.6625,8.6624,3.4199,3.4201,2.0262,0,0.0403,2.3263,4.483,1.1443,0.1948,0.0098,0.0182,0.2033,95.0454,216.402,0.0,3.9,18.2879,1.1443,32.1933,32.195,24.9726,24.9739
TGX201909,KOD5,B,2019-09-22T18:04:13,-150.759,57.7833,87,66,76.76,2,8.6634,8.6631,3.4194,3.4195,2.0222,0,0.0408,2.4031,4.4835,1.0974,0.6696,0.0158,0.0195,0.2028,95.057,215.425,0.0013,13.39,18.9114,1.0974,32.1909,32.1926,24.9706,24.9719
TGX201909,KOD5,B,2019-09-22T18:04:20,-150.759,57.7833,87,66,76.41,3,8.6658,8.665,3.4193,3.4195,2.0233,0,0.0397,2.367,4.4851,1.1432,0.6911,0.0198,0.0167,0.2014,95.0902,215.625,0.0022,13.82,18.6186,1.1432,32.1884,32.1907,24.9683,24.9702
TGX201909,KOD5,B,2019-09-22T18:05:16,-150.759,57.7833,87,66,50.55,4,8.8358,8.8365,3.4233,3.4235,1.9723,0,0.0396,2.4127,4.5111,1.1445,1.9606,0.3902,0.0165,0.1782,95.6414,206.856,0.13,39.21,18.9892,1.1445,32.0867,32.0881,24.8629,24.8638
TGX201909,KOD5,B,2019-09-22T18:05:22,-150.759,57.7833,87,66,50.42,5,8.8202,8.8328,3.4225,3.4233,1.9696,0,0.0395,2.4221,4.5116,1.1448,1.9842,0.378,0.0161,0.1778,95.6515,206.441,0.124,39.68,19.0648,1.1448,32.0931,32.0899,24.8702,24.8658
TGX201909,KOD5,B,2019-09-22T18:06:13,-150.759,57.7833,87,66,40.33,6,9.8132,9.8405,3.4841,3.486,2.0987,0,0.0472,2.1621,4.5198,1.074,2.4842,0.6997,0.0354,0.1705,95.8274,219.979,0.361,49.68,16.9568,1.074,31.8428,31.8381,24.5182,24.5101
TGX201909,KOD5,B,2019-09-22T18:06:19,-150.759,57.7833,87,66,40.16,7,9.808,9.8441,3.4839,3.4864,2.0963,0,0.0488,2.1113,4.5217,1.1425,2.4978,0.6882,0.0396,0.1689,95.8649,219.136,0.349,49.96,16.5447,1.1425,31.8451,31.8383,24.5208,24.5096
TGX201909,KOD5,B,2019-09-22T18:07:04,-150.759,57.7833,87,66,30.52,8,10.8261,10.804,3.5488,3.5482,2.2694,0,0.0657,1.716,4.4713,1.1276,2.9748,1.1333,0.0818,0.2137,94.7964,237.382,1.14,59.5,13.3388,1.1276,31.6108,31.6235,24.1677,24.1814
TGX201909,KOD5,B,2019-09-22T18:07:05,-150.759,57.7833,87,66,30.54,9,10.8129,10.8155,3.5484,3.5484,2.267,0,0.0662,1.6814,4.4708,1.0757,2.9706,1.1321,0.0829,0.2142,94.7859,236.813,1.13,59.41,13.0583,1.0757,31.618,31.6162,24.1756,24.1737
TGX201909,KOD5,B,2019-09-22T18:07:56,-150.759,57.7833,87,66,19.79,10,11.1612,11.163,3.5442,3.5443,2.363,0,0.0965,1.4241,4.3619,1.1105,4.0865,1.66,0.1587,0.3128,92.4767,248.696,4.04,81.73,10.9715,1.1105,31.2824,31.2818,23.854,23.8532
TGX201909,KOD5,B,2019-09-22T18:08:00,-150.759,57.7833,87,66,20.94,11,11.1502,11.1463,3.5442,3.5443,2.3621,0,0.0909,1.4771,4.3654,1.0772,3.4567,1.6152,0.1447,0.3096,92.5518,248.363,3.64,69.14,11.4018,1.0772,31.2919,31.296,23.8633,23.8672
TGX201909,KOD5,B,2019-09-22T18:08:56,-150.759,57.7833,87,66,9.4,12,11.2641,11.2637,3.5381,3.5383,2.4199,0,0.1192,1.354,4.2634,1.1359,4.5456,2.3502,0.2156,0.4041,90.3895,255.515,20.2,90.91,10.4031,1.1359,31.1404,31.142,23.7256,23.7268
TGX201909,KOD5,B,2019-09-22T18:08:57,-150.759,57.7833,87,66,9.13,13,11.264,11.2636,3.5381,3.5382,2.42,0,0.1201,1.3298,4.2654,1.1357,4.2144,2.3621,0.2178,0.4024,90.4302,255.503,20.7,84.29,10.2066,1.1357,31.1404,31.1419,23.7255,23.7268
TGX201909,KOD5,B,2019-09-22T18:10:38,-150.759,57.7833,87,66,2.13,14,11.2602,11.2597,3.5374,3.5376,2.421,0,0.1106,1.1996,4.2217,1.0765,4.9211,3.2157,0.1941,0.4436,89.5038,255.256,154.0,98.42,9.1509,1.0765,31.1399,31.1417,23.7259,23.7274
TGX201909,KOD5,B,2019-09-22T18:10:39,-150.759,57.7833,87,66,2.35,15,11.2601,11.2595,3.5375,3.5376,2.4199,0,0.1118,1.2382,4.2202,1.0766,4.9165,3.0966,0.197,0.4449,89.4732,255.042,121.0,98.33,9.4638,1.0766,31.14,31.1419,23.726,23.7275
TGX201909,KOD4,B,2019-09-22T19:29:00,-150.969,57.9003,75,67,74.26,1,8.8907,8.89,3.4217,3.4218,1.9465,0,0.038,2.5077,4.4689,1.099,0.1912,0.0187,0.0124,0.2159,94.7462,203.893,0.0019,3.83,19.76,1.099,32.0104,32.0122,24.7947,24.7962
TGX201909,KOD4,B,2019-09-22T19:29:56,-150.969,57.9003,75,67,50.49,2,9.8114,9.8142,3.4751,3.4754,2.1162,0,0.0487,2.0245,4.5198,1.137,1.379,0.5174,0.0394,0.1705,95.8263,222.46,0.205,27.58,15.8405,1.137,31.7484,31.7494,24.4448,24.4451
TGX201909,KOD4,B,2019-09-22T19:31:07,-150.969,57.9003,75,67,40.24,3,10.4722,10.4712,3.5147,3.5148,2.2612,0,0.0584,1.8323,4.5052,1.0814,1.893,0.9319,0.0635,0.1835,95.5151,238.666,0.681,37.86,14.2821,1.0814,31.5741,31.5755,24.1995,24.2008
TGX201909,KOD4,B,2019-09-22T19:31:50,-150.969,57.9003,75,67,29.55,4,10.8851,10.8928,3.5304,3.5303,2.3522,0,0.0819,1.5815,4.4233,1.1151,2.4234,1.4689,0.1222,0.2568,93.7808,248.743,2.57,48.47,12.2481,1.1151,31.3785,31.3709,23.9767,23.9695
TGX201909,KOD4,B,2019-09-22T19:33:04,-150.969,57.9003,75,67,19.42,5,11.1145,11.1138,3.5125,3.5126,2.4017,0,0.1143,1.4138,4.2946,1.145,2.9356,2.0798,0.2032,0.375,91.05,254.466,10.8,58.71,10.8881,1.145,31.0117,31.013,23.6517,23.6528
TGX201909,KOD4,B,2019-09-22T19:33:56,-150.969,57.9003,75,67,9.49,6,11.1129,11.1126,3.5113,3.5114,2.4161,0,0.1249,1.4349,4.2624,1.1435,3.3931,2.773,0.2296,0.4052,90.3667,256.064,53.7,67.86,11.0592,1.1435,31.0051,31.0066,23.6469,23.6481
TGX201909,KOD4,B,2019-09-22T19:34:53,-150.969,57.9003,75,67,1.97,7,11.1163,11.1158,3.511,3.5112,2.4222,0,0.1088,1.3621,4.2111,1.1447,2.2481,3.8248,0.1897,0.4536,89.2803,256.934,605.0,44.96,10.4687,1.1447,31.003,31.0049,23.6447,23.6462
TGX201909,KOD3,B,2019-09-22T21:01:26,-151.1785,58.015,79,68,79.5,1,8.8735,8.8741,3.4203,3.4205,1.9359,0,0.0382,2.4905,4.4385,1.1464,0.1859,0.1556,0.0129,0.2432,94.101,202.523,0.037,3.72,19.6199,1.1464,32.0091,32.0107,24.7963,24.7975
TGX201909,KOD3,B,2019-09-22T21:02:51,-151.1785,58.015,79,68,49.59,2,9.8261,9.8259,3.487,3.4871,2.0376,0,0.0402,2.1538,4.531,1.1415,1.6634,1.0975,0.018,0.1606,96.0637,211.566,1.04,33.27,16.8891,1.1415,31.8562,31.8578,24.5265,24.5279
TGX201909,KOD3,B,2019-09-22T21:03:43,-151.1785,58.015,79,68,39.56,3,10.0414,10.0418,3.5017,3.5019,2.0713,0,0.0426,2.0814,4.5369,1.1421,2.2031,1.4731,0.0241,0.1554,96.1888,214.904,2.6,44.06,16.3024,1.1422,31.82,31.8217,24.4631,24.4643
TGX201909,KOD3,B,2019-09-22T21:04:36,-151.1785,58.015,79,68,30.93,4,10.2734,10.2723,3.5115,3.5117,2.1558,0,0.0463,1.9919,4.5306,1.1429,2.6401,1.7729,0.0332,0.1611,96.0541,224.843,5.27,52.8,15.5767,1.1429,31.7183,31.7213,24.3452,24.3478
TGX201909,KOD3,B,2019-09-22T21:05:39,-151.1785,58.015,79,68,20.35,5,10.9847,10.9988,3.5462,3.5455,2.357,0,0.0675,1.5653,4.3709,1.1456,3.585,2.2542,0.0861,0.3061,92.6675,247.634,16.2,71.7,12.1168,1.1456,31.4527,31.4333,24.0172,23.9997
TGX201909,KOD3,B,2019-09-22T21:06:34,-151.1785,58.015,79,68,9.38,6,11.2395,11.2424,3.4929,3.4931,2.4179,0,0.1183,1.257,4.301,1.1433,4.924,3.0331,0.2132,0.3691,91.1853,255.91,97.6,98.48,9.6167,1.1433,30.7197,30.7185,23.403,23.4015
TGX201909,KOD3,B,2019-09-22T21:07:57,-151.1785,58.015,79,68,2.2,7,11.2618,11.2632,3.4725,3.4727,2.4521,0,0.0962,1.2354,4.2009,1.0763,0.0738,3.7601,0.1579,0.4632,89.0647,260.703,524.0,1.48,9.4411,1.0764,30.5044,30.5058,23.2318,23.2326
TGX201909,KOD2,B,2019-09-22T22:35:35,-151.3825,58.1293,124,69,122.2,1,7.8173,7.8166,3.3636,3.3638,1.8366,0,0.0377,2.7682,4.2302,1.0755,0.2492,0.0098,0.0116,0.4355,89.6851,194.06,0.0,4.98,21.872,1.0755,32.3585,32.3604,25.226,25.2276
TGX201909,KOD2,B,2019-09-22T22:37:34,-151.3825,58.1293,124,69,99.99,2,8.019,8.0206,3.3709,3.3711,1.8725,0,0.0371,2.7709,4.2914,1.0768,1.3373,0.0118,0.0103,0.378,90.9818,198.066,0.0005,26.75,21.8938,1.0768,32.2593,32.2603,25.1193,25.1198
TGX201909,KOD2,B,2019-09-22T22:39:37,-151.3825,58.1293,124,69,75.21,3,8.6676,8.6779,3.4005,3.4011,1.9896,0,0.0389,2.422,4.5338,1.0745,2.9142,0.1839,0.0146,0.1582,96.1233,211.295,0.0456,58.28,19.0642,1.0745,31.9908,31.9876,24.8133,24.8092
TGX201909,KOD2,B,2019-09-22T22:39:38,-151.3825,58.1293,124,69,75.61,4,8.6745,8.6687,3.4009,3.4007,1.9902,0,0.0391,2.4083,4.5324,1.0744,2.6093,0.1807,0.0151,0.1595,96.0922,211.464,0.0446,52.19,18.9536,1.0744,31.9879,31.9916,24.8099,24.8137
TGX201909,KOD2,B,2019-09-22T22:41:44,-151.3825,58.1293,124,69,50.91,5,9.6466,9.645,3.4517,3.4517,2.0903,0,0.0424,2.148,4.5498,1.0744,4.5707,0.8794,0.0236,0.1442,96.4604,220.246,0.593,91.41,16.8426,1.0744,31.6559,31.6573,24.3992,24.4005
TGX201909,KOD2,B,2019-09-22T22:41:45,-151.3825,58.1293,124,69,50.7,6,9.6467,9.6463,3.4517,3.4518,2.0904,0,0.0424,2.1701,4.5501,1.0744,4.9274,0.8857,0.0235,0.1438,96.4683,220.154,0.603,98.54,17.0219,1.0744,31.6557,31.6572,24.399,24.4002
TGX201909,KOD2,B,2019-09-22T22:43:07,-151.3825,58.1293,124,69,39.56,7,10.3233,10.3229,3.5091,3.5091,2.1588,0,0.0496,1.9539,4.5233,1.0744,4.9276,1.3137,0.0414,0.1674,95.9003,225.613,1.77,98.55,15.2683,1.0744,31.6471,31.6482,24.2815,24.2823
TGX201909,KOD2,B,2019-09-22T22:44:21,-151.3825,58.1293,124,69,29.9,8,10.4904,10.4844,3.5028,3.502,2.2286,0,0.0567,1.812,4.5093,1.0766,4.5643,1.7445,0.0592,0.1798,95.6034,234.425,4.93,91.28,14.1168,1.0766,31.4433,31.441,24.0946,24.0938
TGX201909,KOD2,B,2019-09-22T22:44:22,-151.3825,58.1293,124,69,29.68,9,10.4837,10.4821,3.5017,3.5017,2.2282,0,0.0561,1.814,4.5101,1.0768,3.9907,1.757,0.0577,0.1791,95.6203,234.234,5.08,79.81,14.1336,1.0768,31.439,31.4398,24.0923,24.0932
TGX201909,KOD2,B,2019-09-22T22:45:34,-151.3825,58.1293,124,69,20.42,10,10.8158,10.817,3.4962,3.4958,2.2964,0,0.0727,1.6022,4.458,1.0769,4.9277,2.21,0.0992,0.2256,94.5159,241.78,14.6,98.55,12.4161,1.0769,31.1033,31.0988,23.7746,23.7709
TGX201909,KOD2,B,2019-09-22T22:45:35,-151.3825,58.1293,124,69,20.08,11,10.8183,10.8214,3.4956,3.4951,2.2964,0,0.0734,1.5718,4.4559,1.1469,4.9278,2.2272,0.1009,0.2275,94.4715,241.827,15.2,98.55,12.1695,1.1469,31.0954,31.0879,23.768,23.7616
TGX201909,KOD2,B,2019-09-22T22:47:05,-151.3825,58.1293,124,69,9.82,12,11.5029,11.5005,3.4754,3.4751,2.4758,0,0.1442,1.1177,4.1202,1.0766,4.9273,2.856,0.278,0.5409,87.3516,262.793,64.9,98.54,8.4867,1.0766,30.3314,30.3301,23.0551,23.0545
TGX201909,KOD2,B,2019-09-22T22:47:06,-151.3825,58.1293,124,69,10.11,13,11.5053,11.5055,3.4762,3.4768,2.4756,0,0.146,1.0996,4.1197,1.0765,4.9273,2.8368,0.2825,0.5414,87.3421,262.647,62.1,98.54,8.3395,1.0765,30.337,30.3422,23.059,23.063
TGX201909,KOD2,B,2019-09-22T22:48:40,-151.3825,58.1293,124,69,2.5,14,11.4925,11.4921,3.4704,3.4704,2.4855,0,0.1099,1.1731,4.1403,1.076,4.9268,3.4479,0.1922,0.5214,87.7785,264.272,254.0,98.53,8.9357,1.076,30.2939,30.2952,23.0278,23.0289
TGX201909,KOD2,B,2019-09-22T22:48:41,-151.3825,58.1293,124,69,2.4,15,11.4924,11.4919,3.4703,3.4704,2.4857,0,0.1099,1.202,4.1411,1.1427,4.9268,3.4637,0.1921,0.5207,87.7939,264.216,264.0,98.53,9.1703,1.1427,30.2939,30.2951,23.0278,23.0289
TGX201909,KOD1,B,2019-09-23T00:22:00,-151.5888,58.2447,68,70,69.61,1,8.9445,8.9574,3.4061,3.4067,2.1123,0,0.0443,2.2389,4.541,1.144,0.1199,0.1003,0.0283,0.1518,96.276,227.058,0.0215,2.4,17.5792,1.144,31.8026,31.7973,24.6238,24.6178
TGX201909,KOD1,B,2019-09-23T00:23:46,-151.5888,58.2447,68,70,50.45,2,9.3676,9.3638,3.4211,3.4211,2.1273,0,0.0442,2.1246,4.5394,1.0769,1.0707,0.5756,0.0278,0.1532,96.2422,226.718,0.248,21.41,16.6522,1.0769,31.5895,31.5928,24.3916,24.3947
TGX201909,KOD1,B,2019-09-23T00:25:00,-151.5888,58.2447,68,70,38.89,3,9.931,9.941,3.4502,3.4505,2.137,0,0.0447,1.9975,4.5334,1.075,1.6455,1.0108,0.0292,0.1585,96.1149,224.851,0.836,32.91,15.622,1.075,31.3971,31.3914,24.1513,24.1452
TGX201909,KOD1,B,2019-09-23T00:26:09,-151.5888,58.2447,68,70,30.04,4,11.7136,11.7126,3.5367,3.5367,2.4204,0,0.0968,1.1191,4.3957,1.1419,2.0902,1.4522,0.1595,0.2819,93.1954,254.145,2.47,41.8,8.4982,1.1419,30.7425,30.7437,23.3366,23.3377
TGX201909,KOD1,B,2019-09-23T00:27:17,-151.5888,58.2447,68,70,22.12,5,11.6099,11.6095,3.5089,3.509,2.4358,0,0.1104,1.0751,4.3632,1.0935,2.493,1.9066,0.1934,0.3115,92.5063,257.156,7.21,49.86,8.1413,1.0935,30.5626,30.5644,23.2155,23.217
TGX201909,KOD1,B,2019-09-23T00:27:18,-151.5888,58.2447,68,70,22.06,6,11.6098,11.6095,3.5089,3.509,2.4353,0,0.1113,1.126,4.3621,1.0745,2.4928,1.908,0.1957,0.3126,92.4815,256.821,7.23,49.86,8.554,1.0745,30.5627,30.5643,23.2157,23.2169
TGX201909,KOD1,B,2019-09-23T00:28:15,-151.5888,58.2447,68,70,19.83,7,11.6017,11.6003,3.5062,3.5059,2.4347,0,0.1104,1.0758,4.3284,1.0748,2.6122,2.0373,0.1936,0.3437,91.7681,256.083,9.77,52.24,8.1466,1.0748,30.544,30.5427,23.2026,23.2018
TGX201909,KOD1,B,2019-09-23T00:29:32,-151.5888,58.2447,68,70,9.57,8,11.553,11.5534,3.4908,3.4909,2.4562,0,0.1276,1.1359,4.2608,1.1204,4.1324,2.6844,0.2364,0.4066,90.334,259.743,43.7,82.65,8.6338,1.1204,30.4393,30.4402,23.1299,23.1306
TGX201909,KOD1,B,2019-09-23T00:31:24,-151.5888,58.2447,68,70,2.01,9,11.5943,11.5938,3.4933,3.4934,2.4675,0,0.1133,1.1654,4.2297,1.1443,0.0505,3.5778,0.2008,0.4359,89.6747,261.037,357.0,1.01,8.8733,1.1443,30.433,30.4343,23.1177,23.1189
TGX201909,KOD7,B,2019-09-24T22:31:59,-150.3423,57.5563,178,71,177.42,1,5.8886,5.8879,3.3077,3.3077,1.2264,0,0.0342,4.1176,4.4854,1.0768,0.1982,0.0098,0.003,0.2011,95.0961,110.291,0.0,3.96,32.8157,1.0768,33.5679,33.5688,26.4348,26.4357
TGX201909,KOD7,B,2019-09-24T22:33:59,-150.3423,57.5563,178,71,151.27,2,5.8792,5.8781,3.2957,3.2957,1.2828,0,0.0347,3.9819,4.4384,1.0758,1.4623,0.0102,0.0043,0.2432,94.1,118.721,0.0001,29.25,31.7151,1.0759,33.4546,33.456,26.3465,26.3477
TGX201909,KOD7,B,2019-09-24T22:36:26,-150.3423,57.5563,178,71,126.78,3,6.1018,6.1046,3.3042,3.3045,1.3737,0,0.0345,3.8092,4.5179,1.0769,4.8086,0.0089,0.0038,0.1722,95.7857,131.559,0.0004,96.17,30.3148,1.0769,33.3432,33.3438,26.2309,26.2309
TGX201909,KOD7,B,2019-09-24T22:37:54,-150.3423,57.5563,178,71,101.81,4,6.4589,6.4557,3.3087,3.3087,1.5683,0,0.0349,3.534,4.5628,1.0765,4.9131,0.0304,0.0047,0.1326,96.7384,159.163,0.0045,98.26,28.0827,1.0765,33.0571,33.0599,25.9597,25.9623
TGX201909,KOD7,B,2019-09-24T22:40:31,-150.3423,57.5563,178,71,75.14,5,6.8991,6.9103,3.3147,3.3153,1.8576,0,0.0354,3.0229,4.5934,1.0748,4.9168,0.1548,0.0061,0.1059,97.3868,200.374,0.0367,98.34,23.9375,1.0748,32.713,32.7099,25.631,25.6271
TGX201909,KOD7,B,2019-09-24T22:42:09,-150.3423,57.5563,178,71,51.1,6,8.2464,8.2516,3.3871,3.3875,2.0307,0,0.04,2.5052,4.5833,1.141,4.9179,0.5666,0.0175,0.1147,97.1733,218.492,0.241,98.36,19.7389,1.141,32.2445,32.2437,25.0746,25.0732
TGX201909,KOD7,B,2019-09-24T22:43:22,-150.3423,57.5563,178,71,41.35,7,9.8316,9.8491,3.4922,3.4935,2.2382,0,0.0626,1.8134,4.4979,1.0769,4.9175,0.862,0.074,0.19,95.3619,238.864,0.567,98.35,14.1286,1.0769,31.9082,31.9056,24.5662,24.5613
TGX201909,KOD7,B,2019-09-24T22:44:23,-150.3423,57.5563,178,71,30.96,8,10.6886,10.6882,3.5487,3.5488,2.3831,0,0.1161,1.5293,4.313,1.1002,4.9172,1.4002,0.2078,0.3579,91.441,253.279,2.18,98.34,11.8248,1.1002,31.7287,31.7296,24.2831,24.2839
TGX201909,KOD7,B,2019-09-24T22:45:32,-150.3423,57.5563,178,71,20.35,9,10.7184,10.7181,3.5508,3.5508,2.4021,0,0.1124,1.4528,4.2489,1.077,4.917,2.0668,0.1984,0.4178,90.0819,255.326,10.5,98.34,11.2041,1.077,31.7274,31.7283,24.277,24.2778
TGX201909,KOD7,B,2019-09-24T22:46:29,-150.3423,57.5563,178,71,9.85,10,10.7403,10.7399,3.552,3.552,2.4143,0,0.1179,1.4483,4.2249,1.0748,4.9178,2.816,0.2124,0.4405,89.5714,256.483,59.3,98.36,11.1674,1.0748,31.7251,31.726,24.2714,24.2722
TGX201909,KOD7,B,2019-09-24T22:47:34,-150.3423,57.5563,178,71,2.18,11,10.7356,10.735,3.5508,3.551,2.4195,0,0.0967,1.5402,4.1705,1.0753,0.0881,3.5847,0.1593,0.4924,88.4184,257.128,371.0,1.76,11.9131,1.0754,31.7209,31.7231,24.269,24.2708
