Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202106S,PWS2,B,2021-04-29T20:30:56,-147.801,60.5357,728,36,176.52,7,6.0232,6.0243,3.2072,3.2079,0.2235,2.0302,2.1029,1.6847,4.526,0.0086,5.0,0.2272,0.1518,96.2764,0.0,223.776,215.663,73.094,70.45,100.0,23.5187,32.311,32.3174,25.4254,25.4304
SKQ202106S,PWS2,B,2021-04-29T20:33:33,-147.801,60.5357,728,36,151.4,8,5.9921,5.9924,3.1969,3.1975,0.2232,2.0083,2.1448,1.7136,4.5263,0.0085,5.0,0.2215,0.1515,96.2843,0.0,229.345,220.669,74.819,71.992,100.0,23.2449,32.2373,32.2433,25.3711,25.3758
SKQ202106S,PWS2,B,2021-04-29T20:33:55,-147.801,60.5357,728,36,151.41,9,5.9922,5.9932,3.1969,3.1976,0.2255,2.0033,2.1443,1.7137,4.5104,0.0087,5.0,0.2586,0.1656,95.945,0.0,229.219,220.734,74.778,72.015,100.0,23.1825,32.2376,32.2435,25.3713,25.3758
SKQ202106S,PWS2,B,2021-04-29T20:36:36,-147.801,60.5357,728,36,126.02,10,5.9019,5.9019,3.1793,3.1797,0.2253,1.8962,2.2278,1.7745,4.5376,0.0085,5.0,0.2554,0.1415,96.5245,0.0,240.58,231.961,78.26,75.46,100.0,21.8421,32.1379,32.143,25.3034,25.3075
SKQ202106S,PWS2,B,2021-04-29T20:39:28,-147.801,60.5357,728,36,100.79,11,5.7435,5.7441,3.1583,3.1588,0.2264,1.9024,2.2605,1.7995,4.5298,0.0086,5.0,0.2727,0.1484,96.3585,0.0,245.346,236.692,79.472,76.674,100.0,21.9198,32.0651,32.0706,25.2647,25.269
SKQ202106S,PWS2,B,2021-04-29T20:39:35,-147.801,60.5357,728,36,100.79,12,5.7448,5.7451,3.1584,3.1589,0.2272,1.9011,2.2615,1.7997,4.5251,0.0087,5.0,0.286,0.1526,96.2573,0.0,245.519,236.923,79.531,76.75,100.0,21.9039,32.0656,32.071,25.265,25.2692
SKQ202106S,PWS2,B,2021-04-29T20:42:02,-147.801,60.5357,728,36,75.31,13,5.7524,5.7525,3.1482,3.1488,0.2286,1.8458,2.3365,1.8544,4.5442,0.0111,5.0,0.3094,0.1357,96.6645,0.0004,255.264,246.242,82.635,79.719,100.0,21.2112,31.956,31.9621,25.1774,25.1822
SKQ202106S,PWS2,B,2021-04-29T20:44:55,-147.801,60.5357,728,36,50.25,14,4.9577,4.9589,3.0544,3.055,0.2439,1.4716,2.5637,2.0177,4.4641,0.2855,5.0,0.557,0.207,94.9598,0.107,292.22,281.968,92.631,89.387,100.0,16.5285,31.6577,31.6634,25.0309,25.0353
SKQ202106S,PWS2,B,2021-04-29T20:47:21,-147.801,60.5357,728,36,40.45,15,4.7462,4.747,3.0286,3.0292,0.2467,1.2847,2.6401,2.0727,4.5038,0.5958,5.0,0.6021,0.1714,95.8061,0.347,304.449,293.744,95.956,92.587,100.0,14.1885,31.5674,31.5734,24.9818,24.9864
SKQ202106S,PWS2,B,2021-04-29T20:49:35,-147.801,60.5357,728,36,30.19,16,4.6434,4.6445,3.0132,3.0138,0.3566,1.0937,2.7211,2.1317,4.2619,1.0469,5.0,2.3803,0.3923,90.6572,1.2,316.612,305.459,99.488,95.99,100.0,11.7987,31.4923,31.4982,24.9329,24.9375
SKQ202106S,PWS2,B,2021-04-29T20:52:03,-147.801,60.5357,728,36,20.19,17,5.1397,5.3558,3.0518,3.0734,0.382,0.6413,3.4539,2.5877,3.7199,2.2151,5.0,2.7911,0.9371,79.1269,19.4,414.28,383.947,131.709,122.731,100.0,6.1367,31.4707,31.5121,24.8631,24.872
SKQ202106S,PWS2,B,2021-04-29T20:54:18,-147.801,60.5357,728,36,9.98,18,6.3872,6.4806,3.1407,3.148,0.2713,0.3386,3.758,2.8744,4.3095,2.953,5.0,0.9996,0.3484,91.671,107.0,443.535,424.46,145.032,139.093,100.0,2.3484,31.3107,31.3061,24.5916,24.5764
SKQ202106S,PWS2,B,2021-04-29T20:54:26,-147.801,60.5357,728,36,9.98,19,6.6101,6.5498,3.158,3.151,0.2469,0.363,3.7631,2.8786,4.3445,2.9555,5.0,0.6049,0.3156,92.4149,107.0,440.57,424.062,144.795,139.154,100.0,2.654,31.2965,31.2757,24.5526,24.5438
SKQ202106S,PWS2,B,2021-04-29T20:57:10,-147.801,60.5357,728,36,1.16,20,8.2431,8.1966,3.275,3.2725,0.2459,0.2908,3.5921,2.7854,4.3642,3.9999,5.0,0.5884,0.2975,92.8337,1190.0,394.184,387.28,134.258,131.783,100.0,1.749,31.088,31.1035,24.1684,24.1872
SKQ202106S,PWS2,B,2021-04-29T20:57:16,-147.801,60.5357,728,36,1.17,21,8.3128,8.2106,3.2807,3.2734,0.2376,0.3384,3.5495,2.7291,4.3899,3.7609,5.0,0.4546,0.2739,93.3814,801.0,395.09,379.378,134.776,129.131,100.0,2.3459,31.0866,31.0996,24.1573,24.1822
SKQ202106S,PWS1,B,2021-04-30T00:45:04,-147.936,60.3805,348,37,348.64,1,6.1258,6.1225,3.2664,3.2679,0.2226,2.4451,1.6633,1.3673,4.4272,0.0089,0.1665,0.2127,0.24,94.1757,0.0,165.293,159.096,54.313,52.281,3.33,28.7117,32.7898,32.8102,25.7909,25.8074
SKQ202106S,PWS1,B,2021-04-30T00:48:38,-147.936,60.3805,348,37,252.6,2,6.1342,6.1357,3.2502,3.2508,0.2233,2.2853,1.7834,1.4532,4.4884,0.0087,4.9187,0.2227,0.1851,95.4779,0.0,180.002,173.567,59.095,56.987,98.37,26.7117,32.6474,32.653,25.6774,25.6816
SKQ202106S,PWS1,B,2021-04-30T00:48:58,-147.936,60.3805,348,37,252.6,3,6.1334,6.1346,3.25,3.2507,0.2211,2.3077,1.7869,1.454,4.48,0.0088,4.9194,0.1885,0.1926,95.2981,0.0,180.621,173.774,59.297,57.053,98.39,26.9927,32.6463,32.6527,25.6766,25.6815
SKQ202106S,PWS1,B,2021-04-30T00:52:39,-147.936,60.3805,348,37,176.63,4,5.9037,5.9047,3.1992,3.1999,0.2245,2.1654,2.0377,1.6367,4.4695,0.0086,3.2698,0.2433,0.202,95.0765,0.0,215.157,207.391,70.096,67.57,65.4,25.2116,32.3355,32.3415,25.4593,25.4639
SKQ202106S,PWS1,B,2021-04-30T00:54:50,-147.936,60.3805,348,37,151.22,5,5.8012,5.8078,3.1843,3.1856,0.2251,2.0335,2.1044,1.6828,4.466,0.0088,4.5292,0.2522,0.2051,95.0018,0.0,224.43,215.838,72.911,70.135,90.58,23.5599,32.2785,32.2869,25.4265,25.4324
