Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],Oxygen2_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
WSD201807,PWS1,B,2018-07-10T01:15:47,-147.9338,60.3788,325,39,40.26,9,6.4302,6.4295,3.1572,3.1573,2.3155,2.5875,0.0391,1.6178,4.4868,1.0749,4.9414,0.7044,0.0152,0.1999,95.1256,267.542,273.317,0.366,98.83,12.5422,1.0749,31.4396,31.4409,24.6879,24.689
WSD201807,PWS1,B,2018-07-10T01:16:46,-147.9338,60.3788,325,39,30.55,10,7.1124,7.1084,3.1942,3.194,2.382,2.6541,0.0481,1.4525,4.4684,1.0793,4.9414,1.1088,0.0377,0.2163,94.7367,273.425,277.061,1.07,98.83,11.2017,1.0793,31.2246,31.2262,24.4314,24.4332
WSD201807,PWS1,B,2018-07-10T01:17:46,-147.9338,60.3788,325,39,20.43,11,8.2849,8.2849,3.22,3.2199,2.5499,2.8508,0.114,1.0325,4.288,1.0746,4.9414,1.6399,0.2025,0.3811,90.911,290.291,296.491,3.86,98.83,7.7953,1.0746,30.4663,30.4653,23.6753,23.6745
WSD201807,PWS1,B,2018-07-10T01:18:55,-147.9338,60.3788,325,39,10.47,12,9.5256,9.5127,3.259,3.2585,2.9121,3.2559,0.115,0.5738,4.1893,1.0763,4.9414,2.4367,0.2049,0.4744,88.8169,333.137,338.474,24.6,98.83,4.0755,1.0763,29.8191,29.825,22.9845,22.991
WSD201807,PWS1,B,2018-07-10T01:20:22,-147.9338,60.3788,325,39,1.95,13,13.439,13.4298,2.7906,2.7925,2.7395,3.0554,0.0879,0.5392,3.744,1.1331,4.9403,3.6232,0.1373,0.9241,79.3729,297.475,303.621,399.0,98.8,3.7952,1.1331,22.6116,22.6341,16.7401,16.7592
WSD201807,KIP2,B,2018-07-10T02:43:34,-147.9863,60.2772,590,40,584.87,1,6.006,6.0055,3.2745,3.2745,1.6384,1.8039,0.0338,2.9932,4.2715,1.0949,2.724,0.0079,0.0021,0.3967,90.559,180.279,183.197,0.0,54.48,23.6966,1.0949,32.8832,32.8842,25.8794,25.8803
WSD201807,KIP2,B,2018-07-10T02:46:07,-147.9863,60.2772,590,40,505.77,2,5.995,5.9945,3.2697,3.2697,1.6571,1.8266,0.0338,2.9933,4.3368,1.131,4.9413,0.0061,0.002,0.3359,91.9456,181.686,184.593,0.0,98.83,23.698,1.131,32.8778,32.8788,25.8765,25.8773
WSD201807,KIP2,B,2018-07-10T02:51:22,-147.9863,60.2772,590,40,252.94,3,5.9579,5.9575,3.249,3.2491,1.7439,1.9248,0.0343,2.8266,4.4568,1.1447,4.9413,0.0061,0.0034,0.2266,94.4905,189.516,192.625,0.0,98.83,22.3455,1.1447,32.8037,32.8048,25.8225,25.8234
WSD201807,KIP2,B,2018-07-10T02:53:16,-147.9863,60.2772,590,40,201.91,4,5.9656,5.9649,3.2393,3.2394,1.7747,1.962,0.034,2.8758,4.4908,1.0754,4.9414,0.0061,0.0025,0.1963,95.2107,192.924,196.177,0.0,98.83,22.7442,1.0754,32.7125,32.7138,25.7496,25.7507
WSD201807,KIP2,B,2018-07-10T02:55:17,-147.9863,60.2772,590,40,152.01,5,5.8216,5.8212,3.2048,3.2048,1.8787,2.0806,0.034,2.6929,4.4774,1.1432,4.9414,0.0061,0.0024,0.2082,94.927,208.292,211.572,0.0,98.83,21.2613,1.1432,32.488,32.4889,25.5896,25.5904
WSD201807,KIP2,B,2018-07-10T02:57:00,-147.9863,60.2772,590,40,125.98,6,5.7471,5.7467,3.1874,3.1875,1.9444,2.158,0.0341,2.591,4.4771,1.1004,4.9414,0.0061,0.0027,0.2085,94.9212,218.139,222.134,0.0,98.83,20.4349,1.1004,32.3773,32.3783,25.511,25.5119
WSD201807,KIP2,B,2018-07-10T02:58:23,-147.9863,60.2772,590,40,101.26,7,5.725,5.7245,3.1691,3.1692,2.0385,2.2625,0.0346,2.425,4.447,1.0752,4.9414,0.0068,0.0041,0.2355,94.2818,231.846,235.614,0.0001,98.83,19.0888,1.0753,32.2043,32.2057,25.3769,25.3781
WSD201807,KIP2,B,2018-07-10T02:59:51,-147.9863,60.2772,590,40,75.64,8,5.7293,5.7283,3.1545,3.1546,2.1061,2.3401,0.0354,2.3117,4.4456,1.0764,4.9414,0.0061,0.0059,0.2367,94.2533,241.793,245.549,0.0,98.83,18.1695,1.0764,32.0484,32.0501,25.2532,25.2546
WSD201807,KIP2,B,2018-07-10T03:02:19,-147.9863,60.2772,590,40,50.56,9,6.1654,6.1692,3.1547,3.1549,2.228,2.4819,0.0373,1.9493,4.4582,1.0965,4.9414,0.248,0.0108,0.2254,94.519,256.724,261.363,0.0676,98.83,15.231,1.0965,31.652,31.6512,24.888,24.8869
WSD201807,KIP2,B,2018-07-10T03:04:05,-147.9863,60.2772,590,40,40.56,10,6.7061,6.703,3.1879,3.1877,2.2712,2.5286,0.0407,1.7672,4.4396,1.0741,4.9414,0.5712,0.0193,0.2422,94.1248,259.834,263.771,0.245,98.83,13.7539,1.0741,31.5222,31.5231,24.7182,24.7194
WSD201807,KIP2,B,2018-07-10T03:05:56,-147.9863,60.2772,590,40,30.68,11,7.2361,7.2335,3.214,3.2139,2.3078,2.5656,0.0452,1.6827,4.4195,1.1429,4.9414,0.9354,0.0303,0.2603,93.6994,261.883,264.84,0.687,98.83,13.069,1.1429,31.3272,31.3282,24.4957,24.4968
WSD201807,KIP2,B,2018-07-10T03:07:31,-147.9863,60.2772,590,40,20.56,12,7.599,7.5975,3.2136,3.2137,2.4489,2.7324,0.0563,1.1626,4.453,1.1061,4.9414,1.3627,0.0581,0.2301,94.4102,279.868,284.055,1.99,98.83,8.8506,1.1062,31.0011,31.0028,24.1906,24.1921
WSD201807,KIP2,B,2018-07-10T03:08:42,-147.9863,60.2772,590,40,9.98,13,9.1242,8.994,3.228,3.2226,2.8496,3.1443,0.1495,0.6246,4.071,1.0766,4.9412,2.1358,0.2911,0.5889,86.3085,329.7,328.924,12.3,98.82,4.4877,1.0766,29.8388,29.8923,23.0611,23.1224
WSD201807,KIP2,B,2018-07-10T03:10:07,-147.9863,60.2772,590,40,2.23,14,13.0463,13.0452,2.8201,2.8198,2.7515,3.0632,0.1155,0.5619,3.6142,1.3413,4.9402,3.0494,0.2061,1.0651,76.6215,300.894,306.017,101.0,98.8,3.9789,1.3413,23.1116,23.1099,17.1959,17.1947
WSD201807,IB1,B,2018-07-10T05:37:35,-148.342,60.2427,172,41,164.3,1,5.0128,5.0123,3.0565,3.0566,2.0668,2.2974,0.0342,2.2406,3.6555,1.1441,0.0161,0.0098,0.003,1.0197,77.4976,243.355,247.983,0.0,0.32,17.5932,1.1441,31.5736,31.5751,24.9583,24.9596
WSD201807,IB1,B,2018-07-10T05:38:28,-148.342,60.2427,172,41,151.86,2,5.0119,5.0114,3.0557,3.0558,2.0776,2.3062,0.0342,2.2992,3.7739,1.1278,0.5493,0.0098,0.003,0.8921,80.0081,245.21,247.835,0.0,10.99,18.0687,1.1278,31.571,31.5725,24.9564,24.9577
WSD201807,IB1,B,2018-07-10T05:39:47,-148.342,60.2427,172,41,125.81,3,5.0108,5.0104,3.0538,3.0539,2.0954,2.3279,0.0348,2.3165,3.8985,1.0744,3.8575,0.0073,0.0044,0.7623,82.6502,246.737,250.282,0.0,77.15,18.2091,1.0744,31.5637,31.5652,24.9507,24.952
WSD201807,IB1,B,2018-07-10T05:41:23,-148.342,60.2427,172,41,100.94,4,5.0206,5.0202,3.0507,3.0508,2.1321,2.3687,0.0354,2.1536,3.8871,1.0747,4.2203,0.0073,0.006,0.7739,82.4098,251.686,255.171,0.0,84.41,16.8877,1.0748,31.5306,31.5324,24.9234,24.9249
WSD201807,IB1,B,2018-07-10T05:43:03,-148.342,60.2427,172,41,76.01,5,5.2115,5.2113,3.0537,3.0538,2.2199,2.4683,0.0348,2.0249,4.023,1.075,3.9574,0.0073,0.0044,0.6364,85.2897,262.522,266.84,0.0,79.15,15.8443,1.075,31.3972,31.3986,24.7971,24.7982
WSD201807,IB1,B,2018-07-10T05:44:54,-148.342,60.2427,172,41,50.59,6,5.4554,5.4555,3.0639,3.064,2.2645,2.5153,0.0364,1.9391,3.9896,1.0759,4.1504,0.0073,0.0085,0.6698,84.5832,267.771,270.815,0.0,83.01,15.1479,1.0759,31.297,31.2979,24.6907,24.6914
WSD201807,IB1,B,2018-07-10T05:46:11,-148.342,60.2427,172,41,40.44,7,5.5671,5.5673,3.0651,3.0652,2.2915,2.5476,0.0366,1.8907,3.9483,1.1436,4.0617,0.0073,0.0091,0.7114,83.7076,270.804,273.829,0.0,81.24,14.7556,1.1436,31.211,31.2118,24.6101,24.6107
WSD201807,IB1,B,2018-07-10T05:47:51,-148.342,60.2427,172,41,29.97,8,6.1618,6.156,3.0755,3.0756,2.4037,2.6731,0.0403,1.5279,3.8419,1.1459,3.9262,0.0073,0.0182,0.8207,81.4507,283.992,287.194,0.0,78.52,11.8132,1.1459,30.7875,30.7933,24.2064,24.2117
WSD201807,IB1,B,2018-07-10T05:49:27,-148.342,60.2427,172,41,19.91,9,6.845,6.8495,3.0751,3.076,2.5271,2.8112,0.0434,1.1242,3.8667,1.0747,4.441,0.0069,0.0259,0.7949,81.9775,298.105,300.923,0.0,88.82,8.5394,1.0748,30.1773,30.1836,23.6419,23.6462
WSD201807,IB1,B,2018-07-10T05:50:55,-148.342,60.2427,172,41,9.94,10,8.4622,8.4607,3.0283,3.0285,2.6691,2.9693,0.0647,0.8106,3.1093,1.208,4.2797,0.0073,0.0794,1.6675,65.9147,310.468,313.591,0.0,85.59,5.9957,1.208,28.3285,28.3318,21.9763,21.979
WSD201807,IB1,B,2018-07-10T05:52:43,-148.342,60.2427,172,41,1.97,11,3.5557,3.5499,1.3146,1.3069,2.7869,3.1146,0.0471,0.8001,0.2812,1.3153,4.3301,2.5101,0.0352,11.2953,5.9412,417.048,421.872,29.4,86.6,5.9106,1.3153,13.1676,13.0869,10.4774,10.4135
WSD201807,IB2,B,2018-07-10T07:05:33,-148.2338,60.2715,157,42,50.86,1,5.8434,5.8449,3.1026,3.1029,2.2798,2.5391,0.0385,1.8198,4.417,1.0749,4.7367,0.0061,0.0137,0.2626,93.6472,267.454,271.209,0.0,94.73,14.1807,1.0749,31.3713,31.3724,24.7048,24.7056
WSD201807,IB2,B,2018-07-10T07:06:53,-148.2338,60.2715,157,42,40.63,2,6.1813,6.1821,3.1138,3.114,2.3265,2.591,0.0427,1.653,4.4208,1.0761,4.7795,0.0061,0.0242,0.2592,93.7264,271.676,275.816,0.0,95.59,12.8277,1.0761,31.1881,31.1894,24.5201,24.521
WSD201807,IB2,B,2018-07-10T07:08:15,-148.2338,60.2715,157,42,30.73,3,6.7633,6.7635,3.1334,3.1335,2.4002,2.671,0.0496,1.499,4.4013,1.1033,4.8086,0.0061,0.0414,0.2768,93.3143,279.153,282.516,0.0,96.17,11.5792,1.1033,30.879,30.88,24.2045,24.2052
WSD201807,IB2,B,2018-07-10T07:09:46,-148.2338,60.2715,157,42,19.89,4,7.3251,7.3247,3.1397,3.1398,2.5096,2.7971,0.0571,1.0955,4.3027,1.081,4.6074,0.0442,0.0601,0.3675,91.2217,291.581,295.608,0.0077,92.15,8.3068,1.081,30.453,30.4541,23.7967,23.7977
WSD201807,IB2,B,2018-07-10T07:11:50,-148.2338,60.2715,157,42,10.21,5,8.14,8.2137,3.1148,3.1167,2.6491,2.9625,0.085,0.8146,4.1335,1.0781,4.8411,0.2752,0.1301,0.528,87.6343,307.532,313.502,0.078,96.82,6.0283,1.0781,29.4919,29.4502,22.9321,22.8892
WSD201807,IB2,B,2018-07-10T07:13:13,-148.2338,60.2715,157,42,2.0,6,7.818,7.863,1.7338,1.7445,2.7983,3.1123,0.0684,0.6631,2.2767,1.3821,4.8602,1.4988,0.0884,2.9144,48.2591,367.407,369.411,2.93,97.2,4.7998,1.3821,15.6665,15.7522,12.1517,12.2142
WSD201807,GAK1,B,2018-07-10T16:43:21,-149.4645,59.8448,269,43,266.21,1,5.9293,5.9275,3.2914,3.291,1.2314,1.3437,0.0344,3.5501,3.3841,1.0749,0.1685,0.0098,0.0034,1.3284,71.7431,110.479,113.66,0.0,3.37,28.2137,1.0749,33.3003,33.2982,26.2184,26.2169
WSD201807,GAK1,B,2018-07-10T16:45:56,-149.4645,59.8448,269,43,252.53,2,5.9036,5.9031,3.2826,3.2827,1.4098,1.5502,0.0343,3.5015,4.3137,1.1451,0.873,0.0098,0.0032,0.3572,91.4563,137.799,141.729,0.0,17.46,27.819,1.1451,33.2335,33.2355,26.1688,26.1704
WSD201807,GAK1,B,2018-07-10T16:49:16,-149.4645,59.8448,269,43,202.69,3,5.7674,5.7677,3.236,3.2361,1.7682,1.9578,0.0343,2.8406,4.4381,1.0867,4.8708,0.0061,0.0032,0.2435,94.0926,192.286,196.183,0.0,97.42,22.4594,1.0867,32.867,32.8672,25.8957,25.8958
WSD201807,GAK1,B,2018-07-10T16:52:22,-149.4645,59.8448,269,43,151.87,4,5.6824,5.682,3.207,3.2071,1.9747,2.1934,0.0345,2.5149,4.4357,1.1461,4.8762,0.0061,0.0038,0.2457,94.0419,223.197,227.527,0.0,97.52,19.8182,1.1461,32.6473,32.6492,25.7321,25.7337
WSD201807,GAK1,B,2018-07-10T16:54:13,-149.4645,59.8448,269,43,126.67,5,5.6005,5.5993,3.1742,3.1743,2.1602,2.4027,0.0347,2.3279,4.4369,1.0751,4.8837,0.0061,0.0042,0.2446,94.0678,251.789,255.488,0.0,97.67,18.3015,1.0751,32.3683,32.371,25.5212,25.5235
WSD201807,GAK1,B,2018-07-10T16:57:07,-149.4645,59.8448,269,43,101.57,6,5.8685,5.8769,3.1731,3.174,2.2005,2.4556,0.0347,2.0468,3.9804,1.0762,4.8952,0.0061,0.0042,0.679,84.3871,255.371,260.038,0.0,97.91,16.0215,1.0762,32.1118,32.1149,25.2868,25.2883
WSD201807,GAK1,B,2018-07-10T16:59:13,-149.4645,59.8448,269,43,76.15,7,5.9202,5.9173,3.1446,3.1445,2.3054,2.5762,0.0351,1.7473,4.4629,1.1461,4.8855,0.0061,0.0052,0.2213,94.6184,270.413,275.553,0.0,97.71,13.5926,1.1461,31.7567,31.7581,25.0002,25.0016
WSD201807,GAK1,B,2018-07-10T17:02:09,-149.4645,59.8448,269,43,50.32,8,7.1312,7.1284,3.2124,3.2124,2.3844,2.662,0.0366,1.1902,4.4609,1.0749,4.8318,0.1199,0.0091,0.223,94.5767,274.005,278.857,0.0267,96.64,9.0745,1.0749,31.3957,31.3985,24.5635,24.566
WSD201807,GAK1,B,2018-07-10T17:03:35,-149.4645,59.8448,269,43,41.1,9,8.2514,8.2582,3.2809,3.2815,2.4656,2.7546,0.043,0.9269,4.4726,1.0764,4.8431,0.3081,0.0249,0.2125,94.825,278.083,283.587,0.0914,96.86,6.9389,1.0764,31.1252,31.1258,24.1964,24.1959
WSD201807,GAK1,B,2018-07-10T17:05:18,-149.4645,59.8448,269,43,31.27,10,9.2107,9.2043,3.3401,3.3397,2.5108,2.8085,0.0654,0.7504,4.369,1.0745,4.8285,0.773,0.0811,0.3063,92.6284,278.206,283.928,0.444,96.57,5.5075,1.0745,30.9039,30.9056,23.8802,23.8826
WSD201807,GAK1,B,2018-07-10T17:06:39,-149.4645,59.8448,269,43,19.31,11,11.3604,11.3601,3.4473,3.4473,2.6811,2.9947,0.0805,0.5688,4.198,1.0757,4.8432,1.5488,0.1188,0.466,89.0034,288.619,294.859,3.11,96.86,4.0353,1.0757,30.1715,30.1725,22.956,22.9569
WSD201807,GAK1,B,2018-07-10T17:08:09,-149.4645,59.8448,269,43,9.93,12,11.9593,11.957,3.4363,3.4371,2.67,2.9759,0.0921,0.5117,4.112,1.0766,4.6102,2.2731,0.1478,0.5489,87.1772,283.984,288.655,16.9,92.2,3.5719,1.0766,29.5875,29.597,22.3966,22.4044
WSD201807,GAK1,B,2018-07-10T17:10:28,-149.4645,59.8448,269,43,9.46,13,11.9822,11.984,3.4318,3.4302,2.6756,2.9772,0.0942,0.4943,4.0989,1.0744,4.8415,2.342,0.153,0.5617,86.8992,284.536,288.891,19.8,96.83,3.4304,1.0744,29.5265,29.5101,22.3452,22.3322
WSD201807,GAK1,B,2018-07-10T17:11:54,-149.4645,59.8448,269,43,2.15,14,13.0724,13.0727,3.1219,3.1221,2.5611,2.8346,0.1172,0.5084,3.8338,1.0747,4.8788,3.1415,0.2105,0.8291,81.2795,269.932,273.145,131.0,97.58,3.5454,1.0748,25.8355,25.8368,19.2924,19.2934
WSD201807,GAK1,B,2018-07-10T17:11:56,-149.4645,59.8448,269,43,1.91,15,13.0732,13.0733,3.122,3.122,2.5618,2.8348,0.1144,0.5621,3.8347,1.142,4.8795,3.3133,0.2034,0.8282,81.2975,270.041,273.284,202.0,97.59,3.9809,1.142,25.8352,25.8358,19.292,19.2925
WSD201807,GAK1,B,2018-07-10T18:29:52,-149.4647,59.8413,269,44,268.46,1,5.9328,5.9323,3.2931,3.2932,1.2358,1.346,0.0342,3.6247,3.9314,1.0746,0.1463,0.0098,0.003,0.7286,83.3488,111.777,114.837,0.0,2.93,28.8186,1.0746,33.3149,33.316,26.2295,26.2304
WSD201807,GAK1,B,2018-07-10T18:31:54,-149.4647,59.8413,269,44,252.57,2,5.8949,5.8941,3.2798,3.2798,1.453,1.5948,0.0333,3.4109,4.3708,1.0741,0.9389,0.0098,0.0007,0.3047,92.6653,144.467,147.587,0.0,18.78,27.0842,1.0741,33.2106,33.2114,26.1517,26.1525
WSD201807,GAK1,B,2018-07-10T18:37:27,-149.4647,59.8413,269,44,49.79,3,7.4187,7.397,3.2443,3.2418,2.3964,2.6724,0.0384,1.2429,4.469,1.0751,4.8493,0.4194,0.0134,0.2157,94.7494,274.268,278.266,0.145,96.99,9.5018,1.0751,31.4789,31.472,24.5904,24.5879
WSD201807,GAK1,B,2018-07-10T18:38:57,-149.4647,59.8413,269,44,40.2,4,8.3152,8.3238,3.2873,3.2878,2.4565,2.7377,0.0446,1.0034,4.4674,1.1437,4.8709,0.7762,0.0289,0.2172,94.7151,276.364,281.711,0.448,97.42,7.5601,1.1437,31.1361,31.1335,24.1957,24.1924
WSD201807,GAK1,B,2018-07-10T18:40:05,-149.4647,59.8413,269,44,30.64,5,9.3575,9.3608,3.3427,3.3432,2.5645,2.8687,0.0787,0.6357,4.3242,1.0737,4.8584,1.2118,0.1142,0.3475,91.6793,284.563,290.754,1.38,97.17,4.5779,1.0737,30.8047,30.8065,23.7801,23.781
WSD201807,GAK1,B,2018-07-10T18:41:49,-149.4647,59.8413,269,44,20.48,6,11.305,11.3285,3.445,3.4466,2.6665,2.98,0.0831,0.5289,4.2167,1.1431,4.8567,1.8738,0.1253,0.4483,89.3982,286.301,291.889,6.68,97.13,3.7113,1.1431,30.1941,30.1902,22.9832,22.9761
WSD201807,GAK1,B,2018-07-10T18:43:08,-149.4647,59.8413,269,44,15.1,7,11.8308,11.8293,3.4538,3.4539,2.6921,2.9962,0.0934,0.5415,4.1679,1.0755,4.8317,2.2476,0.1511,0.4949,88.363,286.917,291.039,15.9,96.64,3.814,1.0755,29.8553,29.8575,22.6273,22.6293
WSD201807,GAK1,B,2018-07-10T18:44:22,-149.4647,59.8413,269,44,12.03,8,12.0498,12.0694,3.4366,3.4354,2.6733,2.9804,0.1,0.5556,4.1121,1.0757,4.8503,2.4307,0.1677,0.5487,87.1814,284.011,289.119,24.3,97.01,3.9278,1.0757,29.5178,29.4907,22.3263,22.3017
WSD201807,GAK1,B,2018-07-10T18:46:08,-149.4647,59.8413,269,44,10.01,9,12.1771,12.1775,3.4323,3.4323,2.6704,2.9771,0.1005,0.5455,4.0897,1.0743,4.8462,2.5766,0.1687,0.5706,86.7058,283.31,288.712,34.1,96.92,3.8463,1.0743,29.378,29.3776,22.1949,22.1945
WSD201807,GAK1,B,2018-07-10T18:47:23,-149.4647,59.8413,269,44,5.93,10,12.2956,12.2928,3.3859,3.3867,2.6475,2.9467,0.1108,0.4872,4.0008,1.0751,4.8462,2.9708,0.1945,0.6586,84.8199,280.236,284.906,84.5,96.92,3.373,1.0751,28.848,28.8581,21.7629,21.7713
WSD201807,GAK1,B,2018-07-10T18:49:04,-149.4647,59.8413,269,44,4.18,11,12.7645,12.6731,3.2545,3.2869,2.6009,2.8973,0.1074,0.4814,3.9142,1.3181,4.8284,3.1038,0.1862,0.7462,82.9826,273.636,277.115,115.0,96.57,3.3263,1.3181,27.2704,27.6379,20.4571,20.7578
WSD201807,GAK1,B,2018-07-10T18:49:57,-149.4647,59.8413,269,44,1.87,12,13.0812,13.0801,3.1406,3.1404,2.5586,2.8494,0.1057,0.443,3.5886,1.0761,4.7776,3.8028,0.1817,1.101,76.0799,269.21,274.471,576.0,95.55,3.0145,1.0761,26.0,25.9993,19.4178,19.4174
WSD201807,GAK1,B,2018-07-10T18:50:00,-149.4647,59.8413,269,44,1.93,13,13.0804,13.0794,3.1409,3.141,2.5621,2.8499,0.1041,0.4603,3.7674,1.0758,4.7695,3.734,0.1779,0.8994,79.8707,269.788,274.611,509.0,95.39,3.1554,1.0758,26.0035,26.0047,19.4206,19.4217
WSD201807,GAK2,B,2018-07-10T23:02:30,-149.3273,59.6918,228,46,223.89,1,5.8599,5.8594,3.2603,3.2602,1.6012,1.7572,0.0344,3.1146,4.0938,1.1474,0.1812,0.0098,0.0034,0.5666,86.7914,166.49,169.037,0.0,3.62,24.6812,1.1474,33.0394,33.039,26.0207,26.0205
WSD201807,GAK2,B,2018-07-10T23:04:36,-149.3273,59.6918,228,46,201.76,2,5.8454,5.8438,3.249,3.2488,1.7239,1.9039,0.0343,2.9472,4.246,1.0736,1.2707,0.0098,0.0032,0.4206,90.0201,185.161,189.119,0.0,25.41,23.3234,1.0737,32.9377,32.9367,25.9421,25.9416
WSD201807,GAK2,B,2018-07-10T23:07:46,-149.3273,59.6918,228,46,151.5,3,5.8606,5.8596,3.2229,3.223,2.0047,2.2204,0.0341,2.5875,4.48,1.0734,4.8382,0.0061,0.0027,0.206,94.982,226.383,229.902,0.0,96.76,20.407,1.0734,32.6545,32.6562,25.7165,25.7179
WSD201807,GAK2,B,2018-07-10T23:09:40,-149.3273,59.6918,228,46,125.57,4,5.955,5.9587,3.2171,3.2171,2.092,2.323,0.0348,2.4835,4.4652,1.0937,4.8562,0.0061,0.0044,0.2192,94.6681,238.954,242.299,0.0,97.12,19.5631,1.0937,32.5106,32.5077,25.5914,25.5886
WSD201807,GAK2,B,2018-07-10T23:11:38,-149.3273,59.6918,228,46,101.78,5,5.8694,5.8679,3.1845,3.1845,2.2048,2.4496,0.0348,2.1988,4.4257,1.0745,4.8695,0.0061,0.0045,0.2547,93.8305,255.933,259.501,0.0,97.39,17.2545,1.0745,32.2393,32.2403,25.3874,25.3883
WSD201807,GAK2,B,2018-07-10T23:13:46,-149.3273,59.6918,228,46,75.37,6,6.2535,6.2733,3.189,3.191,2.2833,2.5361,0.0356,1.8475,4.4371,1.0743,4.8821,0.1645,0.0067,0.2444,94.0715,265.2,268.43,0.0397,97.64,14.4052,1.0743,31.9391,31.9422,25.1037,25.1037
WSD201807,GAK2,B,2018-07-10T23:15:50,-149.3273,59.6918,228,46,50.53,7,6.493,6.4936,3.1688,3.1689,2.3639,2.6326,0.0369,1.3601,4.4322,1.0748,4.8682,0.8376,0.0098,0.2489,93.9674,275.533,279.225,0.53,97.36,10.4526,1.0748,31.5039,31.5047,24.7308,24.7313
WSD201807,GAK2,B,2018-07-10T23:17:29,-149.3273,59.6918,228,46,41.38,8,7.8062,7.8063,3.2707,3.2709,2.4264,2.7073,0.0427,1.1137,4.4522,1.0749,4.8627,1.2061,0.0243,0.2308,94.3933,274.954,279.435,1.36,97.25,8.4539,1.0749,31.4149,31.4168,24.4868,24.4883
WSD201807,GAK2,B,2018-07-10T23:19:35,-149.3273,59.6918,228,46,29.83,9,8.0994,8.101,3.274,3.2743,2.4542,2.7339,0.043,0.9922,4.4501,1.0791,4.8681,1.675,0.0251,0.2327,94.3473,277.313,281.199,4.19,97.36,7.4683,1.0791,31.1924,31.1944,24.2708,24.2722
WSD201807,GAK2,B,2018-07-10T23:20:59,-149.3273,59.6918,228,46,20.93,10,9.2629,9.2619,3.3293,3.3293,2.5568,2.8472,0.0734,0.7263,4.3792,1.0747,4.8576,2.1328,0.1011,0.297,92.8434,284.025,287.212,12.2,97.15,5.3123,1.0747,30.7527,30.7544,23.7541,23.7556
WSD201807,GAK2,B,2018-07-10T23:22:28,-149.3273,59.6918,228,46,10.12,11,11.5702,11.5804,3.4484,3.4492,2.6863,2.9968,0.0965,0.5529,4.0625,1.0741,4.8694,2.9294,0.1588,0.5974,86.1283,287.408,293.27,76.9,97.39,3.9063,1.0741,30.0156,30.0154,22.7981,22.7961
WSD201807,GAK2,B,2018-07-10T23:23:43,-149.3273,59.6918,228,46,2.25,12,11.9003,11.898,3.4719,3.4718,2.6739,2.9742,0.0673,0.5369,4.1305,1.0741,4.8595,3.6622,0.0857,0.5309,87.5703,283.632,288.325,454.0,97.19,3.7762,1.0741,29.9786,29.9795,22.7105,22.7115
WSD201807,GAK2,B,2018-07-10T23:23:45,-149.3273,59.6918,228,46,1.98,13,11.9005,11.8997,3.472,3.472,2.676,2.9745,0.0672,0.5335,4.1193,1.074,4.8631,3.8516,0.0855,0.5419,87.332,284.218,288.015,687.0,97.26,3.7485,1.074,29.9786,29.9794,22.7104,22.7112
WSD201807,GAK3,B,2018-07-11T01:43:47,-149.1883,59.5538,210,48,201.32,1,5.9527,5.9524,3.2698,3.2699,1.6827,1.8559,0.0341,3.0641,3.758,1.0744,0.5535,0.0098,0.0028,0.9091,79.6705,178.194,181.372,0.0,11.07,24.2716,1.0744,33.0672,33.0684,26.0313,26.0323
WSD201807,GAK3,B,2018-07-11T01:43:51,-149.1883,59.5538,210,48,202.34,2,5.952,5.9517,3.2698,3.2699,1.6835,1.8565,0.034,3.0502,3.7595,1.0822,0.5174,0.0098,0.0025,0.9075,79.7022,178.225,181.311,0.0,10.35,24.1594,1.0822,33.0676,33.0686,26.0317,26.0326
WSD201807,GAK3,B,2018-07-11T01:46:07,-149.1883,59.5538,210,48,151.7,3,5.89,5.8899,3.2323,3.2325,1.927,2.1366,0.0344,2.6357,4.4246,1.0761,4.8276,0.0061,0.0035,0.2557,93.8073,214.008,217.383,0.0,96.55,20.7973,1.0761,32.7318,32.7333,25.774,25.7752
WSD201807,GAK3,B,2018-07-11T01:47:43,-149.1883,59.5538,210,48,126.85,4,6.0418,6.0418,3.2307,3.2309,2.1426,2.3829,0.0347,2.3247,4.4749,1.144,4.8212,0.0061,0.0042,0.2105,94.8731,245.757,249.914,0.0,96.42,18.2752,1.1441,32.5797,32.5809,25.6354,25.6363
WSD201807,GAK3,B,2018-07-11T01:49:35,-149.1883,59.5538,210,48,101.65,5,6.2588,6.2588,3.2355,3.2356,2.2153,2.4654,0.0354,2.2077,4.4748,1.1459,4.8218,0.0061,0.006,0.2105,94.872,254.543,258.269,0.0,96.44,17.3264,1.1459,32.4367,32.4379,25.4956,25.4966
