Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202010S,GAK3,B,2020-07-04T16:17:19,-149.1877,59.5525,214.0,6,50.59,8,6.7326,6.7326,3.2487,3.2489,0.0225,1.5826,2.0118,2.5824,4.5491,0.8185,4.2995,0.2041,0.1196,97.0525,0.661,267.035,280.527,88.572,93.048,85.99,13.4128,32.1594,32.1618,25.2168,25.2186
SKQ202010S,GAK3,B,2020-07-04T16:17:31,-149.1877,59.5525,214.0,6,50.56,9,6.7312,6.7313,3.2485,3.2487,0.022,1.5609,2.01,2.5824,4.5538,0.8249,4.8298,0.1915,0.1155,97.1535,0.672,266.663,280.55,88.445,93.053,96.6,13.237,32.1583,32.1611,25.2161,25.2183
SKQ202010S,GAK3,B,2020-07-04T16:19:57,-149.1877,59.5525,214.0,6,40.32,10,7.4358,7.4357,3.3009,3.3012,0.0323,1.252,2.0727,2.6706,4.5378,1.249,4.9999,0.4391,0.1297,96.81,1.99,272.697,287.619,91.861,96.89,100.0,10.7317,32.0761,32.0796,25.0574,25.0602
SKQ202010S,GAK3,B,2020-07-04T16:22:19,-149.1877,59.5525,214.0,6,30.46,11,7.9551,7.9706,3.3409,3.3435,0.0477,1.1124,2.1125,2.724,4.5066,1.742,5.0,0.8099,0.1572,96.1454,6.45,275.49,290.146,93.868,98.906,100.0,9.5994,32.0315,32.0448,24.9497,24.9579
SKQ202010S,GAK3,B,2020-07-04T16:24:37,-149.1877,59.5525,214.0,6,20.39,12,9.3402,9.3479,3.4619,3.4626,0.0771,0.8308,2.2021,2.8464,4.3519,2.3366,5.0,1.5156,0.297,92.8433,25.7,281.096,295.919,98.782,104.009,100.0,7.3154,32.0454,32.046,24.7522,24.7514
SKQ202010S,GAK3,B,2020-07-04T16:24:52,-149.1877,59.5525,214.0,6,20.39,13,9.3205,9.3243,3.4604,3.4609,0.0773,0.9889,2.2024,2.8466,4.3669,2.3356,5.0,1.5198,0.2833,93.1634,25.6,281.103,296.205,98.743,104.059,100.0,8.5985,32.0477,32.0494,24.7571,24.7578
SKQ202010S,GAK3,B,2020-07-04T16:27:19,-149.1877,59.5525,214.0,6,10.1,14,11.23,11.2374,3.5756,3.5763,0.0708,0.5069,2.3865,3.1038,4.0278,3.1958,4.9778,1.3642,0.6067,85.9271,187.0,298.78,315.413,108.969,115.053,99.56,4.6889,31.5362,31.5368,24.0392,24.0383
SKQ202010S,GAK3,B,2020-07-04T16:29:54,-149.1877,59.5525,214.0,6,2.78,15,13.4482,13.4592,3.7621,3.7633,0.0326,0.4337,2.3475,3.0377,4.1717,3.9473,5.0,0.4462,0.4662,88.9994,1080.0,277.684,292.403,105.996,111.641,100.0,4.0953,31.4558,31.4579,23.5608,23.5602
SKQ202010S,GAK3,B,2020-07-04T16:30:05,-149.1877,59.5525,214.0,6,2.82,16,13.4393,13.4572,3.7613,3.7628,0.035,0.4398,2.3472,3.0413,4.1741,3.8894,5.0,0.5048,0.4639,89.0488,937.0,277.872,293.419,106.049,112.022,100.0,4.1449,31.4562,31.4547,23.5628,23.5582
SKQ202010S,GAK5,B,2020-07-04T21:03:23,-148.9105,59.2613,171.0,7,25.38,1,10.3842,10.3799,3.5339,3.5337,0.1322,0.5556,2.3121,2.9938,4.0204,2.0659,1.7641,2.8372,0.614,85.7707,13.7,292.433,307.149,104.976,110.25,35.28,5.0838,31.8486,31.8502,24.4282,24.4302
SKQ202010S,GAK5,B,2020-07-04T21:03:36,-148.9105,59.2613,171.0,7,25.59,2,10.1271,10.0883,3.5139,3.511,0.1226,0.5681,2.3107,2.9982,4.0915,2.0504,1.8316,2.6058,0.5438,87.2878,13.2,293.417,309.408,104.762,110.385,36.63,5.185,31.8735,31.8784,24.4906,24.5009
SKQ202010S,GAK5,B,2020-07-04T21:06:29,-148.9105,59.2613,171.0,7,16.2,3,10.8073,10.8311,3.5682,3.5701,0.1342,0.5549,2.3398,3.0472,4.009,2.6922,2.0672,2.8856,0.6253,85.5277,58.5,296.029,313.459,107.218,113.587,41.35,5.0785,31.8244,31.8233,24.3372,24.3322
SKQ202010S,GAK5,B,2020-07-04T21:08:28,-148.9105,59.2613,171.0,7,11.87,4,10.6713,10.5197,3.5557,3.5443,0.116,0.4491,2.3438,3.0254,3.9913,2.9941,2.9188,2.4479,0.643,85.1497,117.0,295.42,309.423,106.682,111.392,58.38,4.22,31.8206,31.8396,24.3576,24.3983
SKQ202010S,GAK5,B,2020-07-04T21:10:12,-148.9105,59.2613,171.0,7,10.18,5,12.1419,12.1254,3.6827,3.6816,0.0504,0.4273,2.3634,3.0629,4.1107,3.1711,2.7682,0.8727,0.5251,87.6961,176.0,288.485,303.651,107.449,113.062,55.36,4.043,31.7969,31.8,24.0761,24.0816
SKQ202010S,GAK5,B,2020-07-04T21:12:11,-148.9105,59.2613,171.0,7,6.28,6,12.4186,12.4199,3.7075,3.7078,0.0389,0.4722,2.3534,3.0521,4.1276,3.4793,2.9872,0.5969,0.5087,88.0572,359.0,284.706,300.779,106.657,112.682,59.74,4.4078,31.8011,31.8026,24.0275,24.0284
SKQ202010S,GAK5,B,2020-07-04T21:13:50,-148.9105,59.2613,171.0,7,3.5,7,12.4089,12.4046,3.7066,3.7064,0.0352,0.4248,2.3564,3.0494,4.1246,3.7582,3.2957,0.5096,0.5116,87.9944,683.0,285.375,300.27,106.887,112.457,65.92,4.023,31.8015,31.8034,24.0296,24.0319
SKQ202010S,GAK5,B,2020-07-04T21:16:56,-148.9105,59.2613,171.0,7,2.53,8,12.368,12.3686,3.7029,3.7031,0.0315,0.4396,2.3559,3.0498,4.1172,3.9267,3.1705,0.4199,0.5188,87.8365,1060.0,285.66,300.24,106.902,112.361,63.41,4.143,31.8009,31.8028,24.0369,24.0382
SKQ202010S,GAK5,B,2020-07-04T21:17:06,-148.9105,59.2613,171.0,7,2.09,9,12.3666,12.3671,3.7027,3.703,0.0328,0.4234,2.3564,3.0477,4.1198,4.1836,3.6889,0.4498,0.5163,87.8902,1880.0,285.593,299.848,106.874,112.211,73.78,4.0119,31.8007,31.8028,24.037,24.0385
SKQ202010S,GAK5,B,2020-07-04T23:03:15,-148.9085,59.2617,167.0,8,166.24,1,5.956,5.9562,3.2769,3.2771,0.0116,2.9628,1.3967,1.7185,4.1905,0.011,2.1127,-0.0574,0.4482,89.4003,0.0,161.482,169.184,52.997,55.525,42.25,24.6061,33.1605,33.1626,26.1046,26.1063
SKQ202010S,GAK5,B,2020-07-04T23:05:35,-148.9085,59.2617,167.0,8,151.16,2,5.9363,5.9367,3.2723,3.2726,0.0117,2.9726,1.41,1.739,4.2917,0.011,0.991,-0.0544,0.3527,91.5592,0.0,163.495,171.994,53.623,56.412,19.82,24.6855,33.1361,33.1386,26.0878,26.0897
SKQ202010S,GAK5,B,2020-07-04T23:05:47,-148.9085,59.2617,167.0,8,151.39,3,5.9352,5.936,3.2722,3.2725,0.0117,2.9858,1.4102,1.7404,4.2965,0.011,0.9814,-0.0562,0.3483,91.6618,0.0,163.614,172.1,53.66,56.445,19.63,24.7928,33.1351,33.1376,26.0871,26.089
SKQ202010S,GAK5,B,2020-07-04T23:08:28,-148.9085,59.2617,167.0,8,126.7,4,5.7055,5.7057,3.2164,3.2167,0.0116,2.49,1.6486,2.0692,4.5245,0.0108,2.2034,-0.0568,0.1413,96.5282,0.0,208.57,218.364,67.841,71.028,44.07,20.7723,32.744,32.7462,25.8058,25.8076
SKQ202010S,GAK5,B,2020-07-04T23:10:59,-148.9085,59.2617,167.0,8,101.02,5,5.8106,5.8108,3.1995,3.1997,0.0151,2.1609,1.8556,2.3624,4.5151,0.011,3.4868,0.0264,0.1497,96.3261,0.0,246.417,258.457,80.182,84.101,69.74,18.1031,32.4643,32.4663,25.5722,25.5738
SKQ202010S,GAK5,B,2020-07-04T23:11:12,-148.9085,59.2617,167.0,8,100.86,6,5.8103,5.8106,3.1994,3.1997,0.0141,2.236,1.8482,2.3515,4.5144,0.0139,3.4896,0.0012,0.1503,96.3129,0.0006,244.15,256.253,79.443,83.384,69.79,18.712,32.4638,32.4664,25.5718,25.5738
SKQ202010S,GAK5,B,2020-07-04T23:13:56,-148.9085,59.2617,167.0,8,75.84,7,5.9767,5.9767,3.2027,3.2029,0.0153,2.126,1.8971,2.4182,4.5143,0.2682,4.7322,0.03,0.1504,96.3092,0.0981,251.901,264.008,82.218,86.17,94.64,17.8202,32.3527,32.3549,25.4641,25.4658
SKQ202010S,GAK5,B,2020-07-04T23:16:39,-148.9085,59.2617,167.0,8,51.02,8,6.3015,6.3013,3.2172,3.2173,0.0165,1.816,1.9472,2.4911,4.5138,0.9383,5.0,0.0594,0.1508,96.299,0.91,258.036,271.291,84.774,89.13,100.0,15.3054,32.2173,32.2195,25.3173,25.319
SKQ202010S,GAK5,B,2020-07-04T23:16:55,-148.9085,59.2617,167.0,8,51.13,9,6.3009,6.3009,3.2171,3.2173,0.0161,1.7964,1.9472,2.4878,4.5124,0.9362,5.0,0.051,0.1521,96.2687,0.905,258.27,270.619,84.85,88.908,100.0,15.1469,32.2173,32.2194,25.3173,25.3189
SKQ202010S,GAK5,B,2020-07-04T23:18:57,-148.9085,59.2617,167.0,8,40.95,10,6.8452,6.847,3.2567,3.257,0.0227,1.5107,1.9976,2.5595,4.524,1.2465,5.0,0.2076,0.1418,96.516,1.98,263.403,276.4,87.585,91.912,100.0,12.8296,32.1464,32.148,25.1919,25.1929
SKQ202010S,GAK5,B,2020-07-04T23:19:09,-148.9085,59.2617,167.0,8,40.73,11,6.8882,6.8937,3.2596,3.2603,0.0216,1.5324,1.9984,2.5603,4.5231,1.2469,4.8365,0.1825,0.1426,96.4979,1.98,263.06,276.089,87.552,91.902,96.73,13.006,32.1377,32.14,25.1794,25.1805
SKQ202010S,GAK5,B,2020-07-04T23:21:08,-148.9085,59.2617,167.0,8,30.72,12,7.5092,7.5089,3.3032,3.3034,0.0412,1.2957,2.051,2.6335,4.4942,1.6486,3.6885,0.6525,0.1682,95.8811,5.18,268.202,281.544,90.472,94.974,73.77,11.0862,32.038,32.0402,25.0174,25.0191
SKQ202010S,GAK5,B,2020-07-04T23:21:21,-148.9085,59.2617,167.0,8,30.66,13,7.4974,7.4959,3.3025,3.3025,0.0379,1.2996,2.0491,2.6314,4.4968,1.6523,3.7577,0.5736,0.166,95.9359,5.22,267.669,281.142,90.27,94.811,75.15,11.1173,32.0412,32.0421,25.0215,25.0225
SKQ202010S,GAK5,B,2020-07-04T23:23:23,-148.9085,59.2617,167.0,8,20.54,14,10.0611,9.902,3.5053,3.4923,0.1697,0.5894,2.2994,2.9781,3.9464,2.5024,2.4858,3.7379,0.6884,84.1899,37.7,293.099,309.649,104.482,110.008,49.72,5.3578,31.847,31.8553,24.4809,24.5135
SKQ202010S,GAK5,B,2020-07-04T23:23:40,-148.9085,59.2617,167.0,8,20.11,15,10.0556,10.0546,3.5049,3.5048,0.1658,0.5594,2.3023,2.98,3.938,2.5262,2.3091,3.644,0.6969,84.0118,39.9,293.374,308.259,104.569,109.872,46.18,5.1149,31.848,31.8476,24.4825,24.4824
SKQ202010S,GAK5,B,2020-07-04T23:26:00,-148.9085,59.2617,167.0,8,10.2,16,11.6279,11.7405,3.6357,3.6456,0.0866,0.5293,2.3583,3.0576,4.0675,3.3458,2.7917,1.7428,0.5674,86.7746,264.0,290.964,306.249,107.2,113.098,55.83,4.8704,31.7817,31.7809,24.1588,24.1377
SKQ202010S,GAK5,B,2020-07-04T23:26:15,-148.9085,59.2617,167.0,8,10.06,17,11.7237,11.7811,3.6436,3.6493,0.0778,0.5375,2.3617,3.0517,4.086,3.3249,2.9604,1.5311,0.5493,87.1692,251.0,291.192,304.563,107.496,112.573,59.21,4.9368,31.7759,31.7821,24.1368,24.1312
SKQ202010S,GAK5,B,2020-07-04T23:26:35,-148.9085,59.2617,167.0,8,10.73,18,12.1936,12.2338,3.6834,3.6873,0.0518,0.5638,2.3615,3.0557,4.1075,3.238,2.9007,0.9086,0.5283,87.6275,207.0,288.991,302.333,107.726,112.796,58.01,5.15,31.7596,31.7624,24.0376,24.0322
SKQ202010S,GAK5,B,2020-07-04T23:30:18,-148.9085,59.2617,167.0,8,3.26,19,12.3312,12.331,3.6955,3.6957,0.0345,0.4981,2.359,3.052,4.1153,3.8764,3.8175,0.4923,0.5207,87.7945,896.0,286.294,301.298,107.028,112.638,76.35,4.6171,31.7617,31.7636,24.0134,24.015
SKQ202010S,GAK5,B,2020-07-04T23:30:35,-148.9085,59.2617,167.0,8,3.28,20,12.3258,12.325,3.6951,3.6952,0.0304,0.4509,2.3582,3.0507,4.1099,3.8753,3.3657,0.3948,0.5259,87.6797,895.0,286.497,301.137,107.092,112.564,67.31,4.235,31.7619,31.7636,24.0146,24.0161
SKQ202010S,GAK4,B,2020-07-05T01:51:20,-149.0467,59.4105,203.0,9,195.77,1,5.8501,5.8504,3.2606,3.2609,0.0117,2.9095,1.375,1.6897,4.07,0.011,0.9385,-0.055,0.5649,86.8283,0.0,158.726,166.663,51.927,54.525,18.77,24.174,33.0666,33.0692,26.0434,26.0454
SKQ202010S,GAK4,B,2020-07-05T01:53:49,-149.0467,59.4105,203.0,9,152.16,2,5.8941,5.8941,3.2579,3.2581,0.0117,2.7114,1.4996,1.8654,4.3522,0.011,2.4282,-0.0544,0.2967,92.8513,0.0,180.155,189.402,58.976,62.004,48.56,22.567,33.0151,33.017,25.9973,25.9989
SKQ202010S,GAK4,B,2020-07-05T01:56:02,-149.0467,59.4105,203.0,9,126.51,3,5.6693,5.6704,3.2148,3.2152,0.0115,2.6147,1.6453,2.0691,4.5446,0.0106,3.7049,-0.0591,0.1237,96.9547,0.0,208.503,218.781,67.77,71.114,74.1,21.7829,32.7605,32.7645,25.8232,25.8262
SKQ202010S,GAK4,B,2020-07-05T01:58:22,-149.0467,59.4105,203.0,9,101.3,4,5.7539,5.7546,3.2017,3.2019,0.0115,2.3214,1.7991,2.2828,4.544,0.0127,4.9457,-0.0603,0.1242,96.9441,0.0004,235.816,247.326,76.676,80.421,98.91,19.4047,32.543,32.545,25.6412,25.6426
SKQ202010S,GAK4,B,2020-07-05T01:58:34,-149.0467,59.4105,203.0,9,100.92,5,5.7518,5.7534,3.2015,3.2018,0.0116,2.2276,1.7973,2.2827,4.5388,0.0219,4.9718,-0.0568,0.1289,96.8308,0.0026,235.322,247.321,76.511,80.417,99.44,18.6437,32.5437,32.5451,25.642,25.6429
SKQ202010S,GAK4,B,2020-07-05T02:01:00,-149.0467,59.4105,203.0,9,75.56,6,5.8983,5.8985,3.1984,3.1986,0.0132,1.9789,1.9054,2.4317,4.563,0.243,5.0,-0.0185,0.1075,97.3482,0.0855,253.67,266.643,82.66,86.889,100.0,16.627,32.38,32.3822,25.4951,25.4968
SKQ202010S,GAK4,B,2020-07-05T02:03:21,-149.0467,59.4105,203.0,9,50.84,7,6.352,6.3512,3.2255,3.2257,0.0171,1.8252,1.9616,2.5152,4.5365,0.8419,2.6825,0.0737,0.1308,96.7835,0.704,260.245,274.233,85.629,90.231,53.65,15.381,32.2627,32.2653,25.3467,25.3489
SKQ202010S,GAK4,B,2020-07-05T02:03:32,-149.0467,59.4105,203.0,9,50.81,8,6.3515,6.3518,3.2255,3.2258,0.0166,1.8386,1.9631,2.5143,4.5399,0.8646,2.6819,0.0611,0.1278,96.8557,0.749,260.383,273.765,85.673,90.078,53.64,15.4889,32.2628,32.2651,25.3469,25.3487
SKQ202010S,GAK4,B,2020-07-05T02:05:45,-149.0467,59.4105,203.0,9,40.12,9,6.7405,6.742,3.2568,3.2572,0.0181,1.7069,1.9927,2.5528,4.5461,1.1353,4.2239,0.0994,0.1223,96.9876,1.5,262.871,276.018,87.262,91.631,84.48,14.4212,32.2459,32.2484,25.2839,25.2856
SKQ202010S,GAK4,B,2020-07-05T02:06:05,-149.0467,59.4105,203.0,9,40.48,10,6.7324,6.734,3.2562,3.2565,0.0189,1.6823,1.9932,2.5531,4.5457,1.1153,3.462,0.1174,0.1227,96.9797,1.43,263.0,276.276,87.289,91.7,69.24,14.221,32.2461,32.248,25.2851,25.2864
SKQ202010S,GAK4,B,2020-07-05T02:08:01,-149.0467,59.4105,203.0,9,30.74,11,7.6211,7.6209,3.3233,3.3235,0.0528,1.4104,2.0707,2.6589,4.4773,1.4583,4.8377,0.9313,0.1834,95.5195,3.3,270.458,283.561,91.54,95.976,96.75,12.0166,32.1507,32.1531,25.0904,25.0923
SKQ202010S,GAK4,B,2020-07-05T02:08:14,-149.0467,59.4105,203.0,9,30.94,12,7.617,7.6195,3.3231,3.3235,0.0479,1.3372,2.0687,2.6624,4.4808,1.4481,5.0,0.8147,0.1802,95.595,3.22,269.956,284.471,91.363,96.282,100.0,11.4225,32.1521,32.1537,25.0921,25.093
SKQ202010S,GAK4,B,2020-07-05T02:10:20,-149.0467,59.4105,203.0,9,20.34,13,9.4523,9.4492,3.4635,3.4635,0.1128,0.7941,2.1877,2.8189,4.1909,2.1459,5.0,2.3714,0.4479,89.4078,16.5,278.376,292.278,98.008,102.897,100.0,7.0181,31.9614,31.9641,24.6688,24.6714
SKQ202010S,GAK4,B,2020-07-05T02:10:32,-149.0467,59.4105,203.0,9,20.42,14,9.4331,9.4442,3.462,3.4629,0.1049,0.782,2.1828,2.8146,4.2004,2.1219,4.7931,2.1818,0.4388,89.6104,15.6,277.07,291.276,97.508,102.532,95.86,6.9201,31.9632,31.963,24.6733,24.6714
SKQ202010S,GAK4,B,2020-07-05T02:12:41,-149.0467,59.4105,203.0,9,10.17,15,12.8921,12.8546,3.7659,3.7633,0.0438,0.4628,2.3651,3.0657,4.1536,2.9901,5.0,0.7147,0.4836,88.6129,116.0,283.045,298.793,107.191,113.073,100.0,4.3312,31.9526,31.9596,24.0541,24.0668
SKQ202010S,GAK4,B,2020-07-05T02:12:52,-149.0467,59.4105,203.0,9,10.17,16,12.8394,12.8089,3.7615,3.7591,0.046,0.4583,2.3677,3.0704,4.149,2.9841,5.0,0.768,0.488,88.5145,115.0,284.776,300.777,107.732,113.717,100.0,4.2946,31.9558,31.9592,24.0668,24.0753
SKQ202010S,GAK4,B,2020-07-05T02:14:59,-149.0467,59.4105,203.0,9,3.13,17,13.2233,13.2244,3.7937,3.794,0.0357,0.4284,2.3531,3.0473,4.1494,3.545,4.7328,0.521,0.4877,88.5219,418.0,279.637,295.039,106.612,112.488,94.66,4.0523,31.9386,31.9401,23.9785,23.9795
SKQ202010S,GAK4,B,2020-07-05T02:15:12,-149.0467,59.4105,203.0,9,3.22,18,13.206,13.2062,3.7922,3.7924,0.0344,0.4829,2.3577,3.0489,4.1503,3.5394,4.8466,0.4893,0.4868,88.5427,413.0,280.468,295.31,106.891,112.549,96.93,4.4941,31.9386,31.9405,23.9819,23.9834
SKQ202010S,GAK6,B,2020-07-05T05:37:43,-148.7735,59.1197,148.7,10,144.24,1,5.8387,5.8389,3.2425,3.2428,0.0117,2.6056,1.5753,1.9718,4.4014,0.011,0.2557,-0.0562,0.2517,93.9009,0.0,194.416,204.421,63.508,66.777,5.11,21.7091,32.8999,32.9021,25.9131,25.9147
SKQ202010S,GAK6,B,2020-07-05T05:40:18,-148.7735,59.1197,148.7,10,126.21,2,5.7725,5.7728,3.2223,3.2226,0.0116,2.4535,1.6784,2.1168,4.4561,0.011,1.1493,-0.0568,0.2023,95.067,0.0,213.691,224.787,69.617,73.233,22.98,20.4756,32.7456,32.7479,25.7991,25.8008
SKQ202010S,GAK6,B,2020-07-05T05:43:00,-148.7735,59.1197,148.7,10,101.12,3,5.8213,5.8214,3.2017,3.2019,0.012,2.1976,1.8266,2.3209,4.5069,0.0109,2.3945,-0.049,0.157,96.1523,0.0,240.314,251.967,78.224,82.019,47.89,18.4006,32.4786,32.481,25.5822,25.5841
SKQ202010S,GAK6,B,2020-07-05T05:45:46,-148.7735,59.1197,148.7,10,76.33,4,6.0514,6.0518,3.2033,3.2035,0.0141,1.9763,1.9021,2.4281,4.5081,0.011,3.6308,0.0024,0.1559,96.1767,0.0,252.404,265.071,82.486,86.628,72.62,16.6062,32.2883,32.2906,25.4041,25.4058
SKQ202010S,GAK6,B,2020-07-05T05:48:24,-148.7735,59.1197,148.7,10,50.16,5,6.6323,6.6311,3.242,3.2421,0.0192,1.6918,1.9727,2.5238,4.5293,0.0451,4.9372,0.1245,0.1371,96.6303,0.0094,260.653,273.234,86.268,90.431,98.74,14.2982,32.1796,32.1819,25.2457,25.2476
SKQ202010S,GAK6,B,2020-07-05T05:48:36,-148.7735,59.1197,148.7,10,50.11,6,6.6382,6.6446,3.2424,3.2431,0.0196,1.6545,1.9701,2.5245,4.5278,0.0603,4.932,0.1353,0.1385,96.5968,0.0142,260.085,273.284,86.092,90.475,98.64,13.9962,32.1793,32.1809,25.2447,25.2451
SKQ202010S,GAK6,B,2020-07-05T05:50:40,-148.7735,59.1197,148.7,10,40.26,7,6.9864,6.9865,3.266,3.2662,0.0269,1.4889,2.0039,2.5695,4.5099,0.2428,4.1299,0.3099,0.1543,96.2156,0.0854,263.443,276.596,87.863,92.252,82.6,12.6532,32.1155,32.1179,25.149,25.1509
SKQ202010S,GAK6,B,2020-07-05T05:52:47,-148.7735,59.1197,148.7,10,30.1,8,7.3262,7.3259,3.2908,3.2909,0.048,1.4367,2.0407,2.6196,4.4369,0.4882,5.0,0.8171,0.2196,94.657,0.244,267.401,280.908,89.851,94.39,100.0,12.2294,32.074,32.0753,25.0708,25.0718
SKQ202010S,GAK6,B,2020-07-05T05:52:58,-148.7735,59.1197,148.7,10,29.94,9,7.3329,7.3303,3.2913,3.2913,0.0482,1.4248,2.0382,2.6207,4.4358,0.4754,5.0,0.8213,0.2205,94.6353,0.233,266.658,280.91,89.615,94.4,100.0,12.133,32.0735,32.0758,25.0695,25.0717
SKQ202010S,GAK6,B,2020-07-05T05:55:19,-148.7735,59.1197,148.7,10,20.44,10,8.3605,8.3212,3.3689,3.366,0.0998,1.137,2.1119,2.7211,4.2789,0.781,1.8689,2.0592,0.3647,91.2864,0.596,272.476,286.832,93.641,98.492,37.38,9.7987,31.9618,31.9669,24.8362,24.846
SKQ202010S,GAK6,B,2020-07-05T05:57:20,-148.7735,59.1197,148.7,10,15.14,11,9.3438,9.2486,3.4447,3.4379,0.2053,0.6357,2.2692,2.923,3.7707,1.2319,1.5479,4.5919,0.8705,80.4417,1.91,293.129,306.98,102.887,107.535,30.96,5.7333,31.8677,31.8829,24.6127,24.6396
SKQ202010S,GAK6,B,2020-07-05T05:59:16,-148.7735,59.1197,148.7,10,10.17,12,11.6723,11.6919,3.6395,3.6423,0.1008,0.4975,2.3964,3.1162,3.9534,1.6718,1.7756,2.0836,0.6812,84.3409,5.47,296.806,313.682,109.453,115.733,35.51,4.6129,31.78,31.791,24.1494,24.1544
SKQ202010S,GAK6,B,2020-07-05T05:59:27,-148.7735,59.1197,148.7,10,10.06,13,12.1519,12.1136,3.6822,3.6786,0.0813,0.4859,2.3894,3.0987,3.9702,1.6845,1.5439,1.6154,0.6643,84.6993,5.63,292.358,307.81,108.904,114.567,30.88,4.5187,31.7834,31.7817,24.0639,24.0697
SKQ202010S,GAK6,B,2020-07-05T06:01:57,-148.7735,59.1197,148.7,10,2.83,14,12.4196,12.3722,3.7058,3.7022,0.07,0.4719,2.3723,3.0766,4.031,2.3234,2.3324,1.3451,0.6034,85.9972,25.0,287.759,303.528,107.791,113.59,46.65,4.4055,31.7852,31.7907,24.015,24.0282
SKQ202010S,GAK6,B,2020-07-05T06:02:08,-148.7735,59.1197,148.7,10,2.61,15,12.4022,12.3774,3.7046,3.7027,0.0695,0.4775,2.3704,3.0749,4.0322,2.4763,2.5526,1.3313,0.6023,86.0217,39.1,287.548,303.212,107.676,113.485,51.05,4.4502,31.7886,31.7911,24.0209,24.0275
SKQ202010S,GEO,B,2020-07-05T18:58:39,-148.6965,59.0137,232.0,11,230.32,1,4.8433,4.8433,3.2444,3.2446,0.0121,3.8918,0.8794,0.9977,4.3395,0.011,0.2257,-0.0448,0.3085,92.5785,0.0,68.424,72.136,21.991,23.184,4.52,32.1409,33.8687,33.8707,26.796,26.7976
SKQ202010S,GEO,B,2020-07-05T19:00:06,-148.6965,59.0137,232.0,11,202.49,2,4.9507,4.9526,3.2512,3.2514,0.0118,3.8178,0.9078,1.0374,4.486,0.0109,1.5891,-0.0532,0.1756,95.7051,0.0,73.255,77.274,23.601,24.897,31.78,31.5403,33.8515,33.853,26.7703,26.7713
SKQ202010S,GEO,B,2020-07-05T19:01:51,-148.6965,59.0137,232.0,11,152.05,3,5.787,5.7875,3.2272,3.2274,0.0116,2.545,1.644,2.0755,4.4453,0.011,4.0369,-0.0568,0.212,94.8368,0.0,208.279,219.791,67.891,71.645,80.74,21.2181,32.7735,32.7755,25.8194,25.8209
SKQ202010S,GEO,B,2020-07-05T19:03:15,-148.6965,59.0137,232.0,11,126.29,4,5.7663,5.7668,3.2179,3.2181,0.0117,2.4476,1.6929,2.1395,4.4996,0.0109,5.0,-0.0562,0.1635,95.9954,0.0,216.773,227.966,70.587,74.234,100.0,20.4283,32.7014,32.7035,25.7649,25.7665
SKQ202010S,GEO,B,2020-07-05T19:04:38,-148.6965,59.0137,232.0,11,101.55,5,5.823,5.8267,3.2037,3.2038,0.0134,2.2569,1.816,2.3159,4.5224,0.0109,4.8041,-0.0149,0.1432,96.483,0.0,238.621,251.841,77.688,81.998,96.08,18.8817,32.4995,32.4968,25.5985,25.596
SKQ202010S,GEO,B,2020-07-05T19:06:21,-148.6965,59.0137,232.0,11,74.78,6,6.0232,6.0404,3.2001,3.2002,0.0135,2.0227,1.8971,2.4285,4.508,0.0964,2.9892,-0.0125,0.156,96.1752,0.0259,251.432,264.918,82.109,86.538,59.78,16.9817,32.2807,32.2645,25.4015,25.3867
SKQ202010S,GEO,B,2020-07-05T19:08:04,-148.6965,59.0137,232.0,11,50.85,7,6.545,6.5681,3.2344,3.236,0.019,1.7124,1.9605,2.5143,4.5237,0.6106,3.9866,0.1215,0.1421,96.5107,0.363,259.364,272.363,85.668,90.007,79.73,14.4657,32.1786,32.1745,25.256,25.2498
SKQ202010S,GEO,B,2020-07-05T19:09:15,-148.6965,59.0137,232.0,11,40.37,8,7.0336,7.0322,3.27,3.2701,0.0283,1.557,1.9982,2.5723,4.5114,0.9635,4.4786,0.3428,0.153,96.2475,0.971,261.491,277.218,87.306,92.556,89.57,13.2051,32.1158,32.1181,25.143,25.145
SKQ202010S,GEO,B,2020-07-05T19:10:24,-148.6965,59.0137,232.0,11,29.86,9,9.6291,9.6061,3.4769,3.4743,0.1074,0.877,2.1852,2.827,4.2217,1.5038,4.8102,2.2428,0.4185,90.0666,3.67,276.586,292.03,97.737,103.138,96.2,7.6903,31.9367,31.9306,24.6212,24.6202
SKQ202010S,GEO,B,2020-07-05T19:11:20,-148.6965,59.0137,232.0,11,25.35,10,11.5008,11.4438,3.6336,3.6286,0.077,0.5281,2.3242,3.0239,4.1485,1.8107,4.9971,1.5138,0.4885,88.5044,7.57,286.912,304.285,105.487,111.74,99.94,4.8607,31.864,31.8645,24.2456,24.2563
