Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202006S,GAK2,B,2020-05-10T19:49:14,-149.3287,59.6935,225,40,50.68,7,6.3377,6.3374,3.2038,3.204,0.2003,0.8777,2.6676,3.144,4.1362,0.5118,4.7858,4.4711,0.5005,88.2401,0.47,325.042,329.988,106.735,108.36,95.71,6.5402,32.0356,32.0382,25.1694,25.1715
SKQ202006S,GAK2,B,2020-05-10T19:50:50,-149.3287,59.6935,225,40,40.61,8,6.2468,6.2467,3.1932,3.1935,0.1823,0.9694,2.6581,3.1342,4.1803,1.0727,4.8397,4.0399,0.4579,89.1823,2.66,324.551,327.766,106.327,107.382,96.79,7.2838,32.0083,32.0113,25.1591,25.1615
SKQ202006S,GAK2,B,2020-05-10T19:52:43,-149.3287,59.6935,225,40,29.99,9,6.2511,6.2512,3.1924,3.1927,0.203,0.9708,2.6744,3.1474,4.156,1.8265,5.0,4.5356,0.4813,88.6644,16.7,326.267,328.718,106.893,107.699,100.0,7.2952,32.0001,32.003,25.1521,25.1544
SKQ202006S,GAK2,B,2020-05-10T19:54:29,-149.3287,59.6935,225,40,19.89,10,6.1652,6.1648,3.1799,3.18,0.1288,1.0338,2.6742,3.1595,4.365,2.554,4.7873,2.7564,0.285,93.1236,91.0,327.066,331.328,106.899,108.293,95.75,7.8064,31.9465,31.949,25.1204,25.1225
SKQ202006S,GAK2,B,2020-05-10T19:56:33,-149.3287,59.6935,225,40,10.06,11,6.1207,6.1203,3.1733,3.1736,0.0554,1.0694,2.6527,3.1162,4.4547,3.1067,4.9638,0.9929,0.2035,95.0383,326.0,323.335,325.53,105.549,106.267,99.28,8.0946,31.9203,31.9236,25.1051,25.1078
SKQ202006S,GAK2,B,2020-05-10T19:58:42,-149.3287,59.6935,225,40,3.19,12,6.2777,6.2811,3.1846,3.1851,0.0192,1.1315,2.6228,3.0946,4.531,3.563,4.8901,0.1239,0.1357,96.6659,938.0,316.968,320.909,103.835,105.137,97.8,8.5982,31.901,31.904,25.0707,25.0726
SKQ202006S,GAK1,B,2020-05-10T22:10:51,-149.4678,59.8445,270,42,267.53,1,5.8892,5.8884,3.3094,3.3096,0.0137,3.2843,1.2136,1.355,3.6801,0.1258,0.2159,-0.0059,0.9679,78.5078,0.0,109.525,110.242,35.99,36.226,4.32,26.0574,33.5413,33.5442,26.4138,26.4162
SKQ202006S,GAK1,B,2020-05-10T22:12:47,-149.4678,59.8445,270,42,252.66,2,5.8938,5.8933,3.3076,3.3078,0.013,3.3027,1.2632,1.4222,4.1922,0.1249,0.9608,-0.0227,0.4466,89.436,0.0,117.211,119.914,38.515,39.404,19.21,26.2066,33.5247,33.5274,26.4001,26.4022
SKQ202006S,GAK1,B,2020-05-10T22:15:31,-149.4678,59.8445,270,42,201.62,3,5.9951,5.9947,3.3023,3.3025,0.013,3.2537,1.389,1.5744,4.4116,0.1251,3.4874,-0.0245,0.2425,94.1184,0.0,135.391,137.049,44.55,45.096,69.75,25.8093,33.3898,33.3923,26.2809,26.283
SKQ202006S,GAK1,B,2020-05-10T22:19:04,-149.4678,59.8445,270,42,151.17,4,5.8697,5.8693,3.2429,3.243,0.0117,2.7023,1.764,2.0335,4.5069,0.1319,5.0,-0.0562,0.157,96.1507,0.0,193.215,195.856,63.147,64.011,100.0,21.3377,32.8698,32.8718,25.8855,25.8872
SKQ202006S,GAK1,B,2020-05-10T22:21:21,-149.4678,59.8445,270,42,125.72,5,5.2605,5.2595,3.136,3.1361,0.0122,2.0116,2.2657,2.6575,4.513,0.1709,4.3237,-0.0424,0.1516,96.282,0.0195,275.156,279.071,88.249,89.504,86.47,15.7358,32.2625,32.2652,25.4765,25.4787
SKQ202006S,GAK1,B,2020-05-10T22:23:39,-149.4678,59.8445,270,42,100.39,6,5.047,5.048,3.1021,3.1024,0.0125,2.0762,2.2562,2.6393,4.5047,0.3572,4.8084,-0.0352,0.1589,96.1039,0.222,274.096,277.588,87.354,88.471,96.17,16.2596,32.0935,32.0967,25.3664,25.3688
SKQ202006S,GAK1,B,2020-05-10T22:26:27,-149.4678,59.8445,270,42,75.5,7,5.1814,5.1799,3.0998,3.1,0.0135,1.3868,2.5398,2.991,4.5488,0.8638,5.0,-0.0119,0.12,97.0467,1.51,317.049,320.019,101.259,102.206,100.0,10.6692,31.9513,31.9544,25.239,25.2417
SKQ202006S,GAK1,B,2020-05-10T22:28:55,-149.4678,59.8445,270,42,51.0,8,4.9248,4.9236,3.064,3.0642,0.0156,1.3882,2.476,2.9148,4.5612,1.4812,5.0,0.0366,0.1091,97.3099,7.36,308.055,312.017,97.677,98.932,100.0,10.6803,31.7992,31.8021,25.1465,25.149
SKQ202006S,GAK1,B,2020-05-10T22:31:22,-149.4678,59.8445,270,42,39.59,9,5.5625,5.5621,3.1171,3.1173,0.0242,1.1879,2.5938,3.0512,4.5409,1.8448,4.973,0.2459,0.1269,96.8765,17.5,320.198,324.179,103.076,104.359,99.46,9.0557,31.8023,31.8046,25.0781,25.0799
SKQ202006S,GAK1,B,2020-05-10T22:33:14,-149.4678,59.8445,270,42,30.58,10,5.995,5.9897,3.148,3.1479,0.0159,1.0769,2.6183,3.0935,4.5662,2.0936,4.8002,0.0462,0.1046,97.4183,31.3,320.396,325.013,104.149,105.641,96.0,8.1556,31.7463,31.7505,24.983,24.9869
SKQ202006S,GAK1,B,2020-05-10T22:35:05,-149.4678,59.8445,270,42,20.11,11,6.4956,6.4912,3.1792,3.1792,0.0147,0.8989,2.6506,3.1288,4.5699,2.407,5.0,0.0162,0.1014,97.4965,64.7,320.973,324.885,105.469,106.747,100.0,6.7119,31.6309,31.6348,24.8305,24.8342
SKQ202006S,GAK1,B,2020-05-10T22:37:23,-149.4678,59.8445,270,42,10.02,12,6.6851,6.6831,3.1785,3.1787,0.0169,0.8766,2.6869,3.1785,4.4414,3.1568,5.0,0.0683,0.2155,94.7538,370.0,325.17,330.882,107.178,109.058,100.0,6.5313,31.4535,31.4566,24.6668,24.6695
SKQ202006S,GAK1,B,2020-05-10T22:39:24,-149.4678,59.8445,270,42,2.85,13,7.4712,7.456,3.2314,3.2305,0.0114,0.854,2.7124,3.1889,4.5474,3.5653,4.7663,-0.0633,0.1212,97.0153,945.0,322.471,325.428,108.111,109.067,95.33,6.3482,31.314,31.3176,24.4537,24.4586
